Time,X,Y,Z,Rotation 1,Rotation 2,Rotation 3
34,21.60266495,-0.31733638,13.29510307,0.70059216,-0.476226538,-0.037142485
34.05,21.60243797,-0.315963626,13.2685318,0.702356458,-0.47577557,-0.037509345
34.1,21.60159683,-0.315197587,13.24239826,0.703415573,-0.474941283,-0.037394971
34.15,21.60014915,-0.315033704,13.21673679,0.703770995,-0.473721147,-0.036804203
34.2,21.59810257,-0.315466285,13.19157982,0.703424513,-0.472115248,-0.035742979
34.25,21.5954628,-0.316487998,13.16695786,0.702378094,-0.470127285,-0.034218956
34.3,21.59223747,-0.318090498,13.14290333,0.700633883,-0.467764467,-0.03224092
34.35,21.58843613,-0.320265114,13.11944675,0.698195279,-0.465036869,-0.029818079
34.4,21.58407402,-0.323002815,13.09661961,0.69506675,-0.461955845,-0.026960058
34.45,21.5791626,-0.326294482,13.07444954,0.691254258,-0.458531767,-0.023676582
34.5,21.57372284,-0.330131114,13.05296516,0.686765552,-0.454772741,-0.019976953
34.55,21.56777382,-0.334503442,13.03219414,0.681609094,-0.450683147,-0.01587067
34.6,21.5613308,-0.339401066,13.0121603,0.675794542,-0.446263611,-0.011368066
34.65,21.55441475,-0.344812989,12.9928894,0.669331729,-0.441511661,-0.006479861
34.7,21.54704094,-0.350727826,12.97440529,0.662231803,-0.436423123,-0.001216881
34.75,21.53922462,-0.35713461,12.95673084,0.654507577,-0.43099463,0.004410378
34.8,21.53098297,-0.36402297,12.93988991,0.64617312,-0.425225109,0.010391971
34.85,21.52232933,-0.371382266,12.92390251,0.637244046,-0.419116735,0.016717678
34.9,21.51328278,-0.379200459,12.9087925,0.627735317,-0.412675947,0.023376053
34.95,21.50385666,-0.387463659,12.89457798,0.61766082,-0.405912578,0.030354317
35,21.49407387,-0.396156281,12.8812809,0.607033551,-0.398838311,0.037638441
35.05,21.48395538,-0.405261517,12.86891747,0.595865846,-0.39146474,0.045213327
35.1,21.47352409,-0.414762259,12.8575058,0.584170282,-0.383801877,0.053063586
35.15,21.46280479,-0.424641848,12.84706116,0.571960807,-0.375856996,0.061174143
35.2,21.45182228,-0.434884161,12.83759689,0.559252977,-0.367633909,0.069530368
35.25,21.44059753,-0.445473731,12.82912731,0.546064436,-0.359133929,0.078118443
35.3,21.42915154,-0.456395537,12.8216629,0.532413781,-0.350357622,0.08692494
35.35,21.41750336,-0.467634171,12.81521606,0.518320143,-0.341306567,0.095936097
35.4,21.40567017,-0.479173183,12.80979633,0.503801703,-0.331985176,0.105137497
35.45,21.39366722,-0.490994573,12.80541325,0.488875091,-0.322401553,0.1145138
35.5,21.3815136,-0.503077865,12.80207729,0.47355485,-0.312567979,0.124048084
35.55,21.36923027,-0.51540029,12.79979515,0.457853675,-0.302500546,0.133722305
35.6,21.35683632,-0.527938843,12.79857349,0.441784292,-0.292217195,0.143518895
35.65,21.34435844,-0.540671408,12.79841805,0.425360799,-0.281736374,0.153421447
35.7,21.33181572,-0.553577244,12.79933453,0.408599436,-0.27107504,0.163415074
35.75,21.31923866,-0.566637516,12.80132294,0.391518652,-0.260246992,0.173486426
35.8,21.30665016,-0.579833865,12.80438614,0.374137789,-0.249263078,0.183622539
35.85,21.2940731,-0.593146563,12.80852413,0.356475234,-0.238131374,0.19380933
35.9,21.28153038,-0.606553555,12.81373501,0.338547528,-0.226858869,0.204031259
35.95,21.26903915,-0.620031595,12.82001781,0.320369899,-0.215453818,0.214272112
36,21.25661659,-0.633556783,12.82736874,0.301957279,-0.203927174,0.224515811
36.05,21.24427605,-0.647106111,12.83578491,0.283325702,-0.192294016,0.234746695
36.1,21.23203468,-0.660657525,12.84526157,0.264492989,-0.180574,0.244949743
36.15,21.21990776,-0.674190044,12.85579395,0.245478675,-0.168790415,0.255110383
36.2,21.20791435,-0.687683403,12.86737442,0.226303801,-0.156968608,0.265214413
36.25,21.19607544,-0.701117814,12.8799963,0.206990376,-0.145133764,0.27524814
36.3,21.184412,-0.714473724,12.89365005,0.187561035,-0.13330923,0.285198331
36.35,21.17294502,-0.727732003,12.90832424,0.168038666,-0.121514998,0.29505235
36.4,21.1617012,-0.740873694,12.92400646,0.148446232,-0.109767169,0.304798245
36.45,21.15069771,-0.753879726,12.94068336,0.128806338,-0.09807869,0.314424008
36.5,21.13995361,-0.76673013,12.95833969,0.109140605,-0.0864603,0.323916554
36.55,21.12948608,-0.779404223,12.97695923,0.089469962,-0.074922822,0.333261609
36.6,21.11931038,-0.791881323,12.99652576,0.069815308,-0.063479185,0.342444509
36.65,21.10943794,-0.804141283,13.01702118,0.05019829,-0.052145556,0.351450562
36.7,21.09987831,-0.816165686,13.03842831,0.030642165,-0.040942144,0.360266298
36.75,21.09064865,-0.827937901,13.06072807,0.011172145,-0.029892692,0.368879944
36.8,21.08176231,-0.839442372,13.08390045,-0.008185404,-0.019022753,0.377280354
36.85,21.07323265,-0.850663543,13.10792351,-0.02740394,-0.008357788,0.385456204
36.9,21.06507874,-0.861586094,13.13277721,-0.046457089,0.002079378,0.393395901
36.95,21.05731964,-0.872195065,13.15843582,-0.065318801,0.012270045,0.401087493
37,21.04997444,-0.882475674,13.18487453,-0.083963789,0.022200268,0.408518702
37.05,21.0430584,-0.89241308,13.2120676,-0.102368094,0.031860445,0.415676564
37.1,21.03658676,-0.901991844,13.23998833,-0.120509505,0.041243799,0.422548175
37.15,21.0305748,-0.911195815,13.26860619,-0.138367906,0.050345019,0.429120183
37.2,21.02503014,-0.920008183,13.29789543,-0.155924782,0.059158221,0.435379416
37.25,21.01996613,-0.928412437,13.32782459,-0.173162594,0.067675248,0.441312969
37.3,21.0153923,-0.936392844,13.35836601,-0.190063819,0.075885154,0.446908385
37.35,21.0113163,-0.943935513,13.38948822,-0.206610188,0.083774202,0.452154309
37.4,21.00775337,-0.951028526,13.4211607,-0.222782508,0.091327056,0.457040668
37.45,21.00471497,-0.957660437,13.45335102,-0.238561958,0.098528653,0.461557657
37.5,21.00221825,-0.963819325,13.48602867,-0.253931165,0.105366163,0.465695024
37.55,21.00027466,-0.969492555,13.51915836,-0.268874943,0.111831009,0.469442159
37.6,20.99890327,-0.974666595,13.55270672,-0.283380538,0.11791943,0.472787797
37.65,20.99811554,-0.979327619,13.58663845,-0.297437072,0.123632319,0.475720584
37.7,20.99792671,-0.983462274,13.62091637,-0.311034411,0.128974199,0.478229493
37.75,20.99834251,-0.987058222,13.65550518,-0.324162483,0.133951083,0.480304062
37.8,20.99937439,-0.990104079,13.6903677,-0.336811066,0.138568521,0.48193422
37.85,21.00102615,-0.992589712,13.72546768,-0.348969162,0.14282985,0.483111113
37.9,21.00330353,-0.994506955,13.76076889,-0.36062479,0.146735087,0.48382771
37.95,21.00621033,-0.995848775,13.79623318,-0.371765703,0.150281459,0.484077841
38,21.00975418,-0.996608496,13.83182526,-0.382380277,0.1534639,0.483855933
38.05,21.01394272,-0.996779084,13.86750603,-0.39245829,0.15627712,0.483156383
38.1,21.01878548,-0.99635309,13.90323925,-0.401991189,0.158717468,0.481973112
38.15,21.02429008,-0.995322347,13.93898392,-0.410971522,0.160784557,0.480299801
38.2,21.03046989,-0.993679285,13.97470284,-0.41939202,0.162482172,0.478130341
38.25,21.03733063,-0.99141854,14.01035595,-0.427244097,0.163817808,0.47546047
38.3,21.04487801,-0.988537014,14.04590416,-0.434517413,0.164802045,0.472287655
38.35,21.05311394,-0.985033572,14.08130646,-0.441200107,0.165446892,0.4686113
38.4,21.06204224,-0.980908394,14.11652374,-0.44727996,0.165763348,0.464431345
38.45,21.07165909,-0.976161361,14.15151596,-0.452745616,0.165759921,0.459747761
38.5,21.08196068,-0.970792115,14.18624592,-0.457586914,0.165441021,0.454559982
38.55,21.09294319,-0.964799941,14.22067451,-0.461795121,0.164806768,0.4488675
38.6,21.10460472,-0.958184838,14.25476265,-0.465361804,0.163854092,0.442670077
38.65,21.11694145,-0.950947881,14.28847313,-0.468278587,0.162578255,0.435969293
38.7,21.12995338,-0.943092227,14.32176781,-0.470536351,0.160975263,0.428768158
38.75,21.14363861,-0.93462193,14.35460854,-0.472125918,0.159043789,0.421070576
38.8,21.15799713,-0.925541103,14.38695812,-0.47303924,0.156786099,0.412880421
38.85,21.17302513,-0.915854335,14.41877747,-0.473269612,0.154208094,0.404201657
38.9,21.18872261,-0.905565262,14.45003033,-0.472812861,0.151318491,0.395038009
38.95,21.20507813,-0.894676387,14.48067856,-0.47166729,0.148127466,0.385392249
39,21.22208595,-0.883190095,14.51068687,-0.469833076,0.144644618,0.375267953
39.05,21.23973465,-0.871110499,14.54001713,-0.46731016,0.140877023,0.364670664
39.1,21.25801086,-0.858442962,14.56863689,-0.464098364,0.13682805,0.353606939
39.15,21.27690125,-0.845194042,14.59651089,-0.460197002,0.132496789,0.34208402
39.2,21.29639435,-0.831372201,14.62360573,-0.455605239,0.127878442,0.330110431
39.25,21.31647682,-0.816986203,14.64988899,-0.450323135,0.122965746,0.317694575
39.3,21.33713531,-0.802044034,14.67533016,-0.444353133,0.117750943,0.304843754
39.35,21.3583622,-0.786552489,14.69989777,-0.437700868,0.112227783,0.291564405
39.4,21.38014412,-0.770517409,14.72355938,-0.430374712,0.106393196,0.277862787
39.45,21.40246773,-0.753944039,14.74628639,-0.422385365,0.100248151,0.263745189
39.5,21.42532158,-0.736837804,14.76804924,-0.413744509,0.09379711,0.249218494
39.55,21.44869041,-0.719205439,14.78881836,-0.40446353,0.087046668,0.2342906
39.6,21.47255516,-0.701055765,14.80856705,-0.394552588,0.080003984,0.218970969
39.65,21.49689674,-0.682400167,14.82726955,-0.384020269,0.072674692,0.203270838
39.7,21.52169609,-0.663251698,14.84489918,-0.372874498,0.065061614,0.187202781
39.75,21.54693413,-0.643623233,14.86143208,-0.361124486,0.057164378,0.170779139
39.8,21.57258987,-0.623526394,14.87684727,-0.348782033,0.048979741,0.154011786
39.85,21.59864807,-0.602971435,14.89112282,-0.335861802,0.04050263,0.136911988
39.9,21.62508965,-0.581966877,14.9042387,-0.322381228,0.031727944,0.119489945
39.95,21.65189934,-0.560521126,14.91617393,-0.308358908,0.02265238,0.101755388
40,21.67906189,-0.538644373,14.92691231,-0.293812335,0.013275704,0.083719231
40.05,21.70655823,-0.516349196,14.93643475,-0.278756946,0.003601659,0.065393612
40.1,21.73437119,-0.493650377,14.94472599,-0.263205856,-0.006361747,0.046791922
40.15,21.76248169,-0.470564932,14.95176983,-0.247170463,-0.016603302,0.027929105
40.2,21.79086685,-0.447110891,14.95755291,-0.230661348,-0.027110178,0.00882118
40.25,21.8195076,-0.42330569,14.96206188,-0.213690221,-0.037870001,-0.010516059
40.3,21.84837914,-0.399165988,14.96528721,-0.196270362,-0.048872989,-0.030067081
40.35,21.87745857,-0.374708205,14.96721935,-0.178416431,-0.060111284,-0.049816418
40.4,21.90672684,-0.349948108,14.96784973,-0.160144463,-0.07157889,-0.069749348
40.45,21.93616295,-0.324901223,14.96717167,-0.141471282,-0.083271153,-0.089851752
40.5,21.96575165,-0.299583852,14.96517944,-0.122413561,-0.09518306,-0.110109039
40.55,21.99547386,-0.27401346,14.96187019,-0.102987356,-0.107307464,-0.130505666
40.6,22.02531815,-0.248208433,14.95723915,-0.083208248,-0.119633622,-0.151024967
40.65,22.05526733,-0.222187981,14.95128441,-0.063091554,-0.132146776,-0.171649233
40.7,22.08530617,-0.195971489,14.94400597,-0.042652976,-0.144828513,-0.192360401
40.75,22.11541367,-0.169578016,14.93540382,-0.021908991,-0.157657534,-0.213140622
40.8,22.14557076,-0.14302659,14.92548084,-0.000876676,-0.17061089,-0.233972386
40.85,22.17575836,-0.116336383,14.91423988,0.020426493,-0.183665395,-0.254838616
40.9,22.20595551,-0.089526601,14.90168571,0.041982725,-0.196799606,-0.275722772
40.95,22.2361412,-0.062617011,14.88782597,0.063774042,-0.20999524,-0.29660818
41,22.26629448,-0.035627782,14.87266922,0.085781977,-0.223237067,-0.317478001
41.05,22.29639626,-0.008578365,14.85622406,0.107986741,-0.236511648,-0.338315874
41.1,22.32643318,0.018512813,14.83850288,0.130366832,-0.249805808,-0.359106153
41.15,22.35639,0.045627803,14.81951714,0.152899534,-0.263104916,-0.37983337
41.2,22.38625336,0.072748758,14.79928017,0.175561547,-0.276391566,-0.400482327
41.25,22.41600609,0.099857077,14.77780533,0.19833,-0.28964451,-0.421037197
41.3,22.44563866,0.126932576,14.75510883,0.221183077,-0.30283916,-0.441481382
41.35,22.4751339,0.153954178,14.73120689,0.244099453,-0.315948755,-0.461797625
41.4,22.50447273,0.180901438,14.70611763,0.267056972,-0.328946143,-0.481969625
41.45,22.53363609,0.207755029,14.67985916,0.290031552,-0.341805607,-0.501981795
41.5,22.56260681,0.23449719,14.65245342,0.312996954,-0.354504049,-0.52181977
41.55,22.59136391,0.261111885,14.6239233,0.335924715,-0.367021799,-0.541470349
41.6,22.6198864,0.28758359,14.59429169,0.358786106,-0.379343718,-0.560921371
41.65,22.64816093,0.313895971,14.56358433,0.381552964,-0.391457051,-0.580159664
41.7,22.67617035,0.340031505,14.53182602,0.4041982,-0.403349876,-0.599171519
41.75,22.70389938,0.365971416,14.49904633,0.426696897,-0.415009886,-0.617942631
41.8,22.73133659,0.391695946,14.46527004,0.449025303,-0.426423639,-0.636458039
41.85,22.75846863,0.417185605,14.43052864,0.471159995,-0.43757534,-0.654703498
41.9,22.78527832,0.442421973,14.39484882,0.493076473,-0.448446453,-0.672665536
41.95,22.81175232,0.467387885,14.35826302,0.514749169,-0.459016979,-0.690331221
42,22.83787346,0.492067665,14.32080269,0.53615129,-0.46926707,-0.707688689
42.05,22.86362076,0.516446769,14.28249931,0.557255447,-0.479178846,-0.724726856
42.1,22.88897705,0.540510714,14.24338818,0.578035176,-0.48873812,-0.741434038
42.15,22.91391945,0.564244151,14.20350361,0.598464966,-0.497934431,-0.757798076
42.2,22.9384346,0.587631345,14.16288185,0.618521452,-0.506761193,-0.773806691
42.25,22.96250153,0.610655665,14.1215601,0.638182759,-0.51521498,-0.789446831
42.3,22.98610878,0.633300185,14.07957458,0.657428741,-0.523294389,-0.804705441
42.35,23.00924301,0.655548751,14.03696346,0.676239491,-0.530998051,-0.819569767
42.4,23.03189278,0.677386463,13.99376488,0.694594562,-0.538322747,-0.834027767
42.45,23.05404854,0.698799074,13.95001698,0.712473929,-0.545263052,-0.848067522
42.5,23.07569695,0.719772875,13.90575886,0.729858279,-0.551811516,-0.861677229
42.55,23.09682465,0.740294158,13.86102962,0.746729255,-0.557959437,-0.874845564
42.6,23.11741829,0.760348856,13.81586933,0.763070166,-0.563698173,-0.887561679
42.65,23.1374588,0.779922903,13.77031803,0.778865337,-0.569021046,-0.899814665
42.7,23.15693283,0.799003303,13.72441864,0.794099391,-0.573924363,-0.911594808
42.75,23.1758194,0.817578256,13.67821217,0.808757067,-0.578408897,-0.922893286
42.8,23.19410515,0.835636795,13.63174152,0.822823226,-0.582479298,-0.933701575
42.85,23.21177864,0.853168607,13.58505058,0.836283326,-0.58614254,-0.944010913
42.9,23.22882652,0.870163202,13.53818321,0.849124134,-0.589406729,-0.95381254
42.95,23.24524117,0.886609554,13.49118137,0.861334443,-0.592279196,-0.963097334
43,23.26101875,0.902496517,13.44408894,0.87290436,-0.594765186,-0.971856356
43.05,23.27615356,0.917813003,13.39694786,0.883825481,-0.596865654,-0.98008132
43.1,23.29064178,0.932549,13.34980297,0.894088864,-0.598578095,-0.987764955
43.15,23.30447769,0.946696281,13.30269432,0.903685212,-0.599897981,-0.994901419
43.2,23.31765556,0.960248649,13.25566673,0.912604153,-0.600820303,-1.001486301
43.25,23.33016777,0.973200738,13.20876312,0.920834839,-0.601341784,-1.007515907
43.3,23.34200287,0.985548258,13.16202641,0.928367257,-0.601462245,-1.012987018
43.35,23.35315514,0.997287214,13.11550236,0.935192049,-0.601185441,-1.017897844
43.4,23.36361313,1.008413315,13.06923389,0.941301763,-0.600519001,-1.022246957
43.45,23.37337303,1.018921733,13.02326679,0.946691275,-0.599473059,-1.026032329
43.5,23.38243294,1.028806925,12.97764397,0.951357007,-0.598058283,-1.029253125
43.55,23.39079094,1.03806448,12.93240833,0.955295682,-0.596282959,-1.031908393
43.6,23.39845467,1.046690702,12.88760471,0.958503723,-0.594152153,-1.033998132
43.65,23.40542793,1.054684401,12.84327316,0.960976124,-0.591666281,-1.035524368
43.7,23.41171646,1.062046409,12.79945564,0.962707043,-0.588821054,-1.036490083
43.75,23.41732979,1.068779111,12.75619316,0.963689804,-0.58560884,-1.036899924
43.8,23.42227173,1.074885488,12.71352577,0.963918209,-0.582020938,-1.036759377
43.85,23.4265461,1.080369353,12.67149544,0.963386834,-0.578050077,-1.036074519
43.9,23.43015671,1.085233331,12.63014126,0.962093294,-0.573691964,-1.034850478
43.95,23.43310547,1.089478612,12.58950424,0.96003741,-0.568947136,-1.033091545
44,23.43539429,1.093105793,12.54962349,0.957221329,-0.563820124,-1.030801654
44.05,23.43703079,1.096117258,12.51054096,0.953647316,-0.558318436,-1.02798605
44.1,23.4380188,1.098516345,12.47229481,0.94931668,-0.552450597,-1.024651766
44.15,23.43837357,1.100309372,12.43492413,0.944229841,-0.54622364,-1.020807266
44.2,23.43810844,1.101504445,12.39846516,0.938385904,-0.539641321,-1.016463518
44.25,23.43723679,1.102111459,12.36295414,0.931783795,-0.532703042,-1.011632681
44.3,23.43577576,1.102140069,12.32842636,0.924423575,-0.525404453,-1.006326675
44.35,23.43374062,1.101599216,12.2949152,0.916308761,-0.517738163,-1.000556469
44.4,23.43114853,1.100495338,12.26245308,0.907447159,-0.509696007,-0.994330466
44.45,23.42800903,1.098832607,12.23107338,0.897850096,-0.501271307,-0.987655878
44.5,23.42433548,1.096616507,12.20080757,0.887530386,-0.492461264,-0.980540335
44.55,23.42013741,1.093853712,12.17168808,0.87650007,-0.483268023,-0.972992539
44.6,23.41542816,1.090552449,12.14374447,0.864770174,-0.473698586,-0.965022206
44.65,23.41021538,1.086724043,12.11700821,0.852349699,-0.463764131,-0.956641436
44.7,23.40452003,1.082382321,12.09150887,0.839246094,-0.453477293,-0.9478634
44.75,23.39835548,1.077541113,12.06727505,0.825466871,-0.442850262,-0.938701868
44.8,23.39174271,1.072214723,12.0443325,0.811021209,-0.431892127,-0.929170251
44.85,23.38470459,1.066416502,12.02270508,0.795920432,-0.420607656,-0.919281125
44.9,23.37726402,1.060158014,12.00241756,0.780178785,-0.408997416,-0.909045875
44.95,23.36944008,1.053449869,11.98349094,0.763813674,-0.397059381,-0.898474932
45,23.36125374,1.046303034,11.9659462,0.74684304,-0.384790421,-0.88757962
45.05,23.35272217,1.038728595,11.9498024,0.729286134,-0.372189373,-0.876370668
45.1,23.34386063,1.030737996,11.93507957,0.711161852,-0.35925895,-0.864859343
45.15,23.33468246,1.022345424,11.92179489,0.692487895,-0.346006751,-0.853058398
45.2,23.32520103,1.013566494,11.90996742,0.673280537,-0.332445681,-0.840982378
45.25,23.31543159,1.004417896,11.89961433,0.653555751,-0.318592757,-0.828646064
45.3,23.30539131,0.994916618,11.89074993,0.633329034,-0.304466903,-0.816065013
45.35,23.29509926,0.985080004,11.88338757,0.612616897,-0.290086269,-0.803254604
45.4,23.28458023,0.974924326,11.87753963,0.591437221,-0.275466293,-0.790229619
45.45,23.27385521,0.964465559,11.87321568,0.569808781,-0.260617822,-0.777004421
45.5,23.2629509,0.953720212,11.87042427,0.547751009,-0.245546848,-0.763592601
45.55,23.25189018,0.94270438,11.86916924,0.525283933,-0.230255783,-0.750007272
45.6,23.24069786,0.931434929,11.86945629,0.50242728,-0.214746073,-0.736261487
45.65,23.22939301,0.91993022,11.87129021,0.479199916,-0.199020639,-0.722369969
45.7,23.21799088,0.908209562,11.87467194,0.455619752,-0.183086842,-0.708348036
45.75,23.20650864,0.896292925,11.87960529,0.431704223,-0.166957885,-0.694212079
45.8,23.19495773,0.884201527,11.88609028,0.407470167,-0.150652751,-0.679979563
45.85,23.18335342,0.871956885,11.8941288,0.382934839,-0.134195209,-0.665668309
45.9,23.17171288,0.859579802,11.90371799,0.358116567,-0.117611118,-0.651295125
45.95,23.16005325,0.847090244,11.91485596,0.333035201,-0.100925624,-0.63687551
46,23.14839745,0.834507167,11.92753792,0.307712436,-0.084160745,-0.622424483
46.05,23.13676643,0.821848512,11.9417572,0.282171518,-0.067333676,-0.607955873
46.1,23.12518883,0.809132099,11.95750332,0.256436497,-0.050456516,-0.593483746
46.15,23.11368561,0.796376705,11.97476482,0.230531171,-0.033537228,-0.579023123
46.2,23.10228157,0.783601344,11.99353123,0.204479009,-0.016582044,-0.564589083
46.25,23.09099388,0.770825863,12.01378632,0.178302646,0.000401488,-0.550197184
46.3,23.0798378,0.758071721,12.03551674,0.152023733,0.01740196,-0.535864234
46.35,23.06882858,0.745360553,12.05870724,0.125663593,0.034401946,-0.521606803
46.4,23.05797958,0.732713223,12.08333969,0.099244356,0.051377572,-0.507440746
46.45,23.04730034,0.72015059,12.10939884,0.072789192,0.068299949,-0.493382066
46.5,23.0368042,0.707692087,12.13686466,0.046323154,0.085137583,-0.47944653
46.55,23.02650833,0.695355237,12.16571712,0.019873805,0.101859689,-0.465648234
46.6,23.01643181,0.683155894,12.19593334,-0.006529271,0.118438989,-0.452000588
46.65,23.0065918,0.6711092,12.22749043,-0.032855753,0.134853974,-0.43851617
46.7,22.99701309,0.659230292,12.26036167,-0.05907587,0.151089326,-0.425207376
46.75,22.98771477,0.647535801,12.29451752,-0.085161954,0.167134479,-0.412087888
46.8,22.97871971,0.636044919,12.32992935,-0.111089297,0.182981908,-0.399172813
46.85,22.97003937,0.624777675,12.36656666,-0.136835396,0.198623851,-0.386478007
46.9,22.9616909,0.613754332,12.40439701,-0.162378699,0.214049563,-0.374019295
46.95,22.95368385,0.60299474,12.44338894,-0.187697679,0.229243547,-0.361812413
47,22.94602585,0.592517257,12.48351002,-0.212769762,0.24418503,-0.349871814
47.05,22.93873024,0.582337797,12.52472782,-0.237570643,0.258848637,-0.338209867
47.1,22.93180466,0.572471201,12.56700802,-0.262075216,0.273207247,-0.326837987
47.15,22.92526436,0.562932014,12.61031532,-0.286258578,0.287234426,-0.315767199
47.2,22.91912079,0.553734839,12.65461254,-0.31009689,0.300907522,-0.305008799
47.25,22.91339684,0.544895291,12.69986248,-0.333568245,0.314210176,-0.294574887
47.3,22.90810966,0.536429644,12.74602413,-0.356652468,0.327133179,-0.284478337
47.35,22.90327835,0.528354108,12.79305649,-0.379330516,0.33967343,-0.274731666
47.4,22.89892006,0.520684779,12.84091568,-0.401584327,0.351831734,-0.26534763
47.45,22.89505196,0.513437867,12.88955975,-0.423396587,0.36360994,-0.256339371
47.5,22.89168358,0.506628513,12.93894577,-0.444749653,0.37500757,-0.24771899
47.55,22.88882446,0.500270367,12.98902798,-0.465625554,0.386019588,-0.239497557
47.6,22.88648033,0.494376481,13.03976345,-0.486006171,0.396635711,-0.231686041
47.65,22.88465691,0.488959223,13.09111023,-0.505873442,0.406840891,-0.224295139
47.7,22.88336372,0.484030008,13.14302254,-0.525209367,0.416617692,-0.217334747
47.75,22.88260651,0.479599655,13.19545746,-0.543996036,0.425949216,-0.210814491
47.8,22.88240051,0.475678504,13.24836731,-0.562215984,0.434821934,-0.204743505
47.85,22.88275719,0.472276211,13.30170727,-0.579852223,0.443228185,-0.199130386
47.9,22.8836937,0.469402254,13.3554287,-0.596888304,0.451167285,-0.193983912
47.95,22.8852253,0.467066437,13.409482,-0.613309085,0.458645225,-0.189313278
48,22.88736534,0.465278029,13.46381855,-0.629100144,0.465672731,-0.185127169
48.05,22.89012718,0.464045882,13.51838875,-0.644247651,0.472262383,-0.181433797
48.1,22.89351845,0.463378429,13.57314396,-0.658737659,0.478425175,-0.178241044
48.15,22.89754295,0.463282496,13.62803459,-0.672555864,0.484167516,-0.175555512
48.2,22.90220642,0.463762492,13.68301201,-0.685686469,0.489489853,-0.173381746
48.25,22.90750504,0.464821279,13.73802853,-0.698112726,0.49438718,-0.171723321
48.3,22.91344261,0.466461003,13.79303741,-0.709818482,0.498849958,-0.17058365
48.35,22.92001915,0.46868372,13.84799099,-0.720789135,0.502867818,-0.16996631
48.4,22.92724037,0.471492589,13.90284061,-0.731012106,0.506432235,-0.169875816
48.45,22.935112,0.474891663,13.95753765,-0.7404778,0.509539664,-0.170317009
48.5,22.94363785,0.478885025,14.01203442,-0.749177933,0.512192607,-0.171294272
48.55,22.95282936,0.483476162,14.06628132,-0.757105291,0.514399648,-0.172810972
48.6,22.96269226,0.488667399,14.12022686,-0.764252365,0.516174138,-0.17486915
48.65,22.97322655,0.494458884,14.17382336,-0.770610809,0.517531276,-0.177468911
48.7,22.98443604,0.500848889,14.22702122,-0.776171684,0.518485129,-0.180608764
48.75,22.996315,0.507834971,14.27977371,-0.780926168,0.519046009,-0.184286624
48.8,23.00885963,0.515414417,14.33203125,-0.784866869,0.519218147,-0.188499644
48.85,23.0220623,0.523584068,14.38375092,-0.787987828,0.518999398,-0.193244159
48.9,23.03591347,0.532341242,14.43488503,-0.790285647,0.518382907,-0.198516369
48.95,23.05040359,0.541684031,14.48539066,-0.791759074,0.51735872,-0.204312637
49,23.06553078,0.551610649,14.53522396,-0.792409539,0.515917361,-0.210629344
49.05,23.08128548,0.562119603,14.58433914,-0.792240143,0.51405251,-0.217463046
49.1,23.09766579,0.573209703,14.63269329,-0.791255832,0.511763453,-0.224810749
49.15,23.11466599,0.584879637,14.68024158,-0.789462388,0.509055436,-0.232669324
49.2,23.13228035,0.597126842,14.72694111,-0.786865413,0.505937994,-0.241033897
49.25,23.15050507,0.609946251,14.77274799,-0.783469141,0.502423704,-0.249897256
49.3,23.16932487,0.623330772,14.81762123,-0.779276133,0.498524457,-0.259249836
49.35,23.18872833,0.637271166,14.86151791,-0.774287879,0.494249254,-0.269080162
49.4,23.20870018,0.65175724,14.90439892,-0.768506169,0.489601821,-0.279376149
49.45,23.22922325,0.66677928,14.94622707,-0.761933863,0.484580398,-0.290126085
49.5,23.25027847,0.682328403,14.98696423,-0.754577041,0.479178369,-0.30131951
49.55,23.27185059,0.69839716,15.02657509,-0.746444643,0.473386258,-0.312947184
49.6,23.29392242,0.714979231,15.06502533,-0.737548292,0.467194527,-0.325000644
49.65,23.31648254,0.732068241,15.10227966,-0.72790122,0.460596383,-0.337471247
49.7,23.3395195,0.749656975,15.13830376,-0.717516422,0.453590065,-0.35034892
49.75,23.36301613,0.767736614,15.17306519,-0.706405938,0.446179807,-0.363622427
49.8,23.38696289,0.78629601,15.20653152,-0.694579661,0.438375145,-0.377278477
49.85,23.41134262,0.805321038,15.2386694,-0.682045162,0.430189103,-0.391302109
49.9,23.43613815,0.824795842,15.26945019,-0.668808758,0.42163533,-0.405677587
49.95,23.46133041,0.844704211,15.29884434,-0.654877126,0.412725359,-0.420389563
50,23.48689651,0.865030289,15.32682419,-0.640258789,0.403466403,-0.435422838
50.05,23.51281166,0.88575995,15.35336685,-0.624965549,0.393859893,-0.450763762
50.1,23.53905487,0.906881332,15.37844753,-0.609012604,0.38390258,-0.466400295
50.15,23.56560135,0.928383648,15.4020443,-0.592417657,0.373589188,-0.482321143
50.2,23.59243393,0.950254977,15.42413712,-0.575198591,0.362914115,-0.498514324
50.25,23.61952972,0.972481787,15.44470596,-0.557372212,0.351874769,-0.514966786
50.3,23.64687729,0.995048165,15.46373272,-0.538953185,0.340473413,-0.531664014
50.35,23.67445946,1.017935753,15.48119736,-0.519954681,0.328718364,-0.548590064
50.4,23.70226097,1.041125059,15.49708271,-0.500389099,0.316623777,-0.56572783
50.45,23.73026276,1.064597011,15.51137352,-0.480270118,0.304208219,-0.583060324
50.5,23.75844765,1.088333488,15.52405548,-0.459613711,0.291491836,-0.60057056
50.55,23.78679466,1.11231792,15.53511429,-0.438439101,0.278493583,-0.618243217
