Time	 FAIRTEN1	 FAIRTEN2	 FAIRTEN3	 ANCHTEN1	 ANCHTEN2	 ANCHTEN3	 CON1FX	 CON3FX	 CON5FX	 CON1FY	 CON3FY	 CON5FY	 CON1FZ	 CON3FZ	 CON5FZ	 CON2FX	 CON4FX	 CON6FX	 CON2FY	 CON4FY	 CON6FY	 CON2FZ	 CON4FZ	 CON6FZ	 L1N1FX	 L1N2FX	 L3N1FX	 
(s)	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 
49.15	 1.42433e+006	 1.49519e+006	 1.60747e+006	 871590	 937219	 1.03259e+006	 866833	 -475398	 -516827	 -97.1595	 791127	 -889404	 -1.13018e+006	 -1.17631e+006	 -1.23524e+006	 -871430	 475702	 511987	 5158.69	 -807362	 896585	 -15884	 -15929.5	 -15995.2	 -3.38145	 -6.67063	 10.7936	 
49.2	 1.42314e+006	 1.49137e+006	 1.60381e+006	 866849	 936547	 1.03065e+006	 866162	 -475179	 -516180	 -365.947	 788990	 -888489	 -1.1292e+006	 -1.17298e+006	 -1.2314e+006	 -866688	 475399	 511008	 5122.07	 -806760	 894910	 -15880.7	 -15929	 -15993.8	 -6.76892	 -13.3725	 16.6879	 
49.25	 1.42062e+006	 1.48787e+006	 1.60048e+006	 863170	 935437	 1.02851e+006	 864616	 -475063	 -515629	 -642.11	 786999	 -887737	 -1.1272e+006	 -1.16991e+006	 -1.22784e+006	 -863009	 474870	 509928	 5088	 -805783	 893053	 -15878.2	 -15928.2	 -15992.3	 -5.89069	 -11.6408	 24.6634	 
49.3	 1.41651e+006	 1.48479e+006	 1.59756e+006	 860485	 933609	 1.02606e+006	 862047	 -475085	 -515195	 -923.25	 785220	 -887187	 -1.124e+006	 -1.16719e+006	 -1.22461e+006	 -860324	 473974	 508701	 5056.04	 -804189	 890934	 -15876.3	 -15927	 -15990.7	 -5.85918	 -11.5491	 34.4618	 
49.35	 1.411e+006	 1.48219e+006	 1.59498e+006	 858765	 930978	 1.02338e+006	 858579	 -475260	 -514860	 -1207.39	 783689	 -886806	 -1.11972e+006	 -1.16484e+006	 -1.22167e+006	 -858604	 472667	 507362	 5025.98	 -801906	 888611	 -15875.2	 -15925.1	 -15988.8	 -6.09739	 -11.9999	 44.9903	 
49.4	 1.40464e+006	 1.48005e+006	 1.5926e+006	 857945	 927619	 1.0206e+006	 854550	 -475580	 -514573	 -1493.21	 782398	 -886507	 -1.11479e+006	 -1.16285e+006	 -1.21889e+006	 -857783	 470986	 505981	 4997.46	 -798996	 886204	 -15874.6	 -15922.8	 -15986.9	 -2.06958	 -4.00128	 54.228	 
49.45	 1.39809e+006	 1.47816e+006	 1.59018e+006	 857351	 923593	 1.01772e+006	 850384	 -475979	 -514268	 -1780.04	 781242	 -886170	 -1.10973e+006	 -1.16106e+006	 -1.2161e+006	 -857190	 468963	 504553	 4966.62	 -795515	 883704	 -15874.2	 -15920	 -15984.9	 1.03869	 2.21242	 62.7634	 
49.5	 1.3921e+006	 1.47619e+006	 1.58757e+006	 856369	 919280	 1.01494e+006	 846546	 -476351	 -513891	 -2067.99	 780048	 -885705	 -1.10513e+006	 -1.1592e+006	 -1.21319e+006	 -856208	 466791	 503179	 4930.06	 -791788	 881285	 -15873.5	 -15917	 -15983	 3.80963	 7.72675	 68.8729	 
49.55	 1.3873e+006	 1.4738e+006	 1.58469e+006	 854493	 915056	 1.01242e+006	 843432	 -476588	 -513417	 -2357.57	 778638	 -885066	 -1.10147e+006	 -1.15701e+006	 -1.21008e+006	 -854332	 464659	 501939	 4885.13	 -788141	 879088	 -15872.2	 -15914.1	 -15981.3	 5.81138	 11.7102	 72.5274	 
49.6	 1.38403e+006	 1.47073e+006	 1.58149e+006	 851374	 911182	 1.01026e+006	 841256	 -476599	 -512838	 -2649.36	 776858	 -884238	 -1.09901e+006	 -1.1543e+006	 -1.20675e+006	 -851213	 462701	 500883	 4830.17	 -784798	 877198	 -15870.1	 -15911.4	 -15979.8	 5.97024	 12.02	 73.1673	 
49.65	 1.38216e+006	 1.46681e+006	 1.57799e+006	 847011	 907645	 1.00832e+006	 839952	 -476326	 -512157	 -2943.54	 774613	 -883226	 -1.09765e+006	 -1.15092e+006	 -1.20318e+006	 -846849	 460909	 499945	 4765.54	 -781748	 875501	 -15867	 -15909	 -15978.4	 3.94579	 7.97897	 71.8479	 
49.7	 1.38133e+006	 1.46206e+006	 1.57431e+006	 841800	 904357	 1.00641e+006	 839311	 -475774	 -511418	 -3239.84	 771911	 -882105	 -1.0971e+006	 -1.14692e+006	 -1.1995e+006	 -841637	 459238	 499028	 4693.83	 -778916	 873826	 -15863.4	 -15906.7	 -15977.1	 0.337313	 0.789135	 69.9926	 
49.75	 1.38106e+006	 1.45672e+006	 1.57058e+006	 836378	 901325	 1.00447e+006	 839039	 -475014	 -510659	 -3537.64	 768866	 -880941	 -1.09697e+006	 -1.14247e+006	 -1.19578e+006	 -836215	 457691	 498103	 4618.88	 -776307	 872122	 -15859.6	 -15904.6	 -15975.8	 -2.35315	 -4.59364	 67.6172	 
49.8	 1.38064e+006	 1.45111e+006	 1.56687e+006	 831292	 898392	 1.0024e+006	 838695	 -474139	 -509907	 -3835.29	 765641	 -879779	 -1.09669e+006	 -1.13785e+006	 -1.19208e+006	 -831129	 456189	 497119	 4543.86	 -773788	 870301	 -15856.1	 -15902.6	 -15974.4	 -5.50758	 -10.8702	 65.4393	 
49.85	 1.37933e+006	 1.44565e+006	 1.56332e+006	 827076	 895261	 1.00007e+006	 837836	 -473289	 -509206	 -4130.53	 762468	 -878699	 -1.0957e+006	 -1.13338e+006	 -1.18851e+006	 -826912	 454580	 496010	 4471.77	 -771101	 868248	 -15853.2	 -15900.4	 -15972.8	 -6.55966	 -12.9874	 64.1588	 
49.9	 1.37668e+006	 1.44079e+006	 1.56003e+006	 823966	 891692	 997444	 836176	 -472603	 -508587	 -4420.97	 759576	 -877756	 -1.09364e+006	 -1.12941e+006	 -1.18515e+006	 -823802	 452743	 494761	 4403.83	 -768041	 865939	 -15851	 -15897.9	 -15971	 -7.37021	 -14.5834	 63.988	 
49.95	 1.37242e+006	 1.43674e+006	 1.55701e+006	 822036	 887620	 994624	 833532	 -472149	 -508050	 -4704.16	 757087	 -876953	 -1.0903e+006	 -1.12611e+006	 -1.18199e+006	 -821871	 450644	 493421	 4340.38	 -764550	 863457	 -15849.7	 -15895.1	 -15969	 -5.29667	 -10.4703	 64.1792	 
50	 1.36514e+006	 1.43346e+006	 1.55417e+006	 820946	 883075	 991679	 829024	 -471915	 -507568	 -4973.09	 754984	 -876245	 -1.08457e+006	 -1.12343e+006	 -1.17899e+006	 -820782	 448298	 492024	 4279.52	 -760657	 860863	 -15849	 -15892	 -15967	 -2.99717	 -5.79885	 64.6933	 
50.05	 1.35897e+006	 1.43071e+006	 1.55134e+006	 819904	 878219	 988683	 825180	 -471825	 -507079	 -5240.49	 753151	 -875527	 -1.07974e+006	 -1.1212e+006	 -1.176e+006	 -819740	 445788	 490606	 4217.12	 -756498	 858221	 -15848.2	 -15888.6	 -15964.9	 11.7749	 23.2961	 64.74	 
50.1	 1.35358e+006	 1.42825e+006	 1.54841e+006	 817384	 873252	 985629	 821779	 -471802	 -506544	 -5504.49	 751464	 -874737	 -1.07556e+006	 -1.11919e+006	 -1.17295e+006	 -817220	 443214	 489166	 4145.53	 -752248	 855528	 -15846.5	 -15885.2	 -15962.8	 -7.50362	 -14.5546	 65.2932	 
50.15	 1.34904e+006	 1.42579e+006	 1.54534e+006	 815442	 868607	 982655	 818867	 -471757	 -505949	 -5764.69	 749783	 -873850	 -1.07207e+006	 -1.1172e+006	 -1.16981e+006	 -815278	 440798	 487770	 4075.43	 -748280	 852899	 -15845.1	 -15881.9	 -15960.8	 1.30171	 2.61792	 64.7114	 
50.2	 1.34587e+006	 1.42301e+006	 1.54204e+006	 813188	 864533	 979688	 816761	 -471588	 -505266	 -6022.9	 747944	 -872818	 -1.06969e+006	 -1.11497e+006	 -1.16652e+006	 -813024	 438663	 486382	 4002.34	 -744809	 850274	 -15843.6	 -15879.1	 -15958.7	 5.05623	 10.2024	 64.8193	 
50.25	 1.34423e+006	 1.41975e+006	 1.5385e+006	 809826	 861305	 976799	 815564	 -471237	 -504492	 -6279.9	 745854	 -871634	 -1.06854e+006	 -1.11235e+006	 -1.16307e+006	 -809662	 436951	 485039	 3922.48	 -742070	 847714	 -15841.2	 -15876.9	 -15956.7	 6.05405	 12.2307	 64.8107	 
50.3	 1.34383e+006	 1.41599e+006	 1.53481e+006	 805110	 858939	 973986	 815113	 -470707	 -503657	 -6534.84	 743521	 -870347	 -1.06838e+006	 -1.10935e+006	 -1.15952e+006	 -804945	 435667	 483738	 3834.89	 -740080	 845217	 -15837.9	 -15875.3	 -15954.8	 7.25047	 14.539	 64.816	 
50.35	 1.34405e+006	 1.41193e+006	 1.53106e+006	 799148	 857205	 971161	 815037	 -470053	 -502794	 -6785.39	 741033	 -869009	 -1.06871e+006	 -1.1061e+006	 -1.15593e+006	 -798982	 434694	 482436	 3740.35	 -738640	 842707	 -15833.8	 -15874.1	 -15952.8	 -4.02748	 -7.873	 65.8867	 
50.4	 1.34388e+006	 1.40782e+006	 1.52719e+006	 793762	 855934	 968414	 814738	 -469362	 -501884	 -7027.02	 738531	 -867586	 -1.06872e+006	 -1.10283e+006	 -1.15227e+006	 -793596	 433947	 481177	 3647.43	 -737605	 840262	 -15830	 -15873.2	 -15950.9	 -9.08912	 -17.9758	 65.9927	 
50.45	 1.34249e+006	 1.40396e+006	 1.52325e+006	 789794	 854734	 965575	 813719	 -468731	 -500946	 -7255.87	 736170	 -866111	 -1.06775e+006	 -1.09975e+006	 -1.14856e+006	 -789627	 433225	 479878	 3559.69	 -736638	 837733	 -15827.3	 -15872.4	 -15949	 -5.83883	 -11.5561	 65.0682	 
50.5	 1.34034e+006	 1.40066e+006	 1.51949e+006	 786856	 853301	 962390	 812268	 -468263	 -500063	 -7474.64	 734117	 -864731	 -1.06615e+006	 -1.09712e+006	 -1.145e+006	 -786689	 432372	 478412	 3474.91	 -735476	 834902	 -15825.2	 -15871.4	 -15946.8	 -7.34841	 -14.5099	 64.3426	 
50.55	 1.33758e+006	 1.39814e+006	 1.516e+006	 785096	 851656	 959040	 810470	 -468024	 -499264	 -7684.48	 732479	 -863499	 -1.06405e+006	 -1.09509e+006	 -1.14165e+006	 -784929	 431401	 476869	 3393.32	 -734138	 831925	 -15824	 -15870.3	 -15944.5	 -6.55413	 -12.9386	 61.0574	 
50.6	 1.33377e+006	 1.39643e+006	 1.51287e+006	 784375	 849767	 955613	 808060	 -468031	 -498574	 -7882.81	 731278	 -862462	 -1.0611e+006	 -1.09371e+006	 -1.13857e+006	 -784209	 430293	 475291	 3313.86	 -732598	 828879	 -15823.6	 -15869	 -15942.1	 -4.25332	 -8.33785	 54.9529	 
50.65	 1.32894e+006	 1.3954e+006	 1.51009e+006	 784253	 847672	 952125	 805039	 -468237	 -497997	 -8069	 730443	 -861630	 -1.05732e+006	 -1.09286e+006	 -1.13577e+006	 -784086	 429067	 473687	 3234.25	 -730888	 825777	 -15823.5	 -15867.5	 -15939.7	 -1.3484	 -2.5235	 46.9436	 
50.7	 1.32365e+006	 1.39472e+006	 1.50762e+006	 784137	 845629	 948763	 801750	 -468537	 -497511	 -8245.46	 729808	 -860968	 -1.05317e+006	 -1.09229e+006	 -1.13319e+006	 -783971	 427854	 472148	 3151.77	 -729231	 822784	 -15823.4	 -15866.1	 -15937.4	 3.28917	 6.72553	 35.7012	 
50.75	 1.31918e+006	 1.39407e+006	 1.50539e+006	 783220	 843741	 945484	 798963	 -468821	 -497099	 -8419.14	 729201	 -860447	 -1.04968e+006	 -1.09174e+006	 -1.13081e+006	 -783054	 426705	 470652	 3063.11	 -727716	 819861	 -15822.8	 -15864.8	 -15935.1	 5.6356	 11.4048	 23.2914	 
50.8	 1.31645e+006	 1.39311e+006	 1.50323e+006	 781138	 842132	 942359	 797228	 -468975	 -496700	 -8595.15	 728448	 -859955	 -1.04757e+006	 -1.09096e+006	 -1.12848e+006	 -780972	 425683	 469235	 2966.98	 -726449	 817071	 -15821.3	 -15863.7	 -15933	 3.17502	 6.51744	 11.2556	 
50.85	 1.31536e+006	 1.39163e+006	 1.50092e+006	 778290	 840958	 939657	 796475	 -468927	 -496245	 -8772.46	 727435	 -859369	 -1.04676e+006	 -1.08977e+006	 -1.12605e+006	 -778124	 424866	 468028	 2865.1	 -725567	 814648	 -15819.3	 -15862.9	 -15931.1	 1.37936	 2.93398	 -1.15206	 
50.9	 1.31555e+006	 1.38966e+006	 1.49847e+006	 775003	 840098	 937367	 796501	 -468684	 -495736	 -8948.64	 726176	 -858687	 -1.04699e+006	 -1.08819e+006	 -1.12352e+006	 -774836	 424193	 467025	 2758.73	 -724964	 812583	 -15817	 -15862.3	 -15929.5	 0.551581	 1.29714	 -11.0752	 
50.95	 1.31658e+006	 1.38732e+006	 1.49596e+006	 771391	 839515	 935589	 797027	 -468288	 -495202	 -9120.35	 724740	 -857956	 -1.04787e+006	 -1.08633e+006	 -1.12097e+006	 -771224	 423644	 466275	 2648.28	 -724610	 810962	 -15814.5	 -15861.9	 -15928.3	 1.29136	 2.74589	 -19.0925	 
51	 1.31771e+006	 1.38479e+006	 1.49351e+006	 767425	 839010	 934271	 797619	 -467796	 -494680	 -9282.63	 723216	 -857235	 -1.04885e+006	 -1.08433e+006	 -1.11848e+006	 -767258	 423117	 465753	 2533.61	 -724333	 809742	 -15811.7	 -15861.5	 -15927.4	 -1.17869	 -2.17007	 -24.1939	 
51.05	 1.31816e+006	 1.38231e+006	 1.49124e+006	 763565	 838401	 933344	 797802	 -467289	 -494212	 -9429.84	 721732	 -856598	 -1.04927e+006	 -1.08236e+006	 -1.11615e+006	 -763397	 422522	 465423	 2416.17	 -723975	 808862	 -15809.1	 -15861.1	 -15926.8	 -5.39088	 -10.5773	 -27.128	 
51.1	 1.31722e+006	 1.38007e+006	 1.48926e+006	 760566	 837471	 932656	 797147	 -466834	 -493830	 -9556.98	 720392	 -856106	 -1.04859e+006	 -1.08059e+006	 -1.11405e+006	 -760399	 421749	 465210	 2298.05	 -723349	 808191	 -15807	 -15860.5	 -15926.3	 -7.8465	 -15.4752	 -28.2167	 
51.15	 1.31466e+006	 1.37818e+006	 1.48764e+006	 758851	 836100	 932035	 795524	 -466468	 -493556	 -9662.49	 719251	 -855799	 -1.04661e+006	 -1.0791e+006	 -1.11225e+006	 -758683	 420737	 465029	 2179.95	 -722352	 807579	 -15805.8	 -15859.5	 -15925.9	 -7.42607	 -14.6302	 -28.6534	 
51.2	 1.31094e+006	 1.37671e+006	 1.48651e+006	 758316	 834245	 931322	 793206	 -466215	 -493434	 -9749.88	 718346	 -855752	 -1.0437e+006	 -1.07793e+006	 -1.11082e+006	 -758148	 419466	 464798	 2060.82	 -720945	 806889	 -15805.4	 -15858.2	 -15925.4	 -4.68311	 -9.15416	 -28.6051	 
51.25	 1.30672e+006	 1.37555e+006	 1.48586e+006	 758454	 832058	 930563	 790593	 -466044	 -493465	 -9824.4	 717631	 -855971	 -1.04038e+006	 -1.07701e+006	 -1.10977e+006	 -758287	 418014	 464542	 1938.65	 -719259	 806160	 -15805.6	 -15856.7	 -15924.9	 -1.0464	 -1.88952	 -29.7748	 
51.3	 1.30249e+006	 1.37458e+006	 1.48564e+006	 758620	 829651	 929826	 787982	 -465906	 -493633	 -9890.12	 717028	 -856424	 -1.03705e+006	 -1.07623e+006	 -1.10905e+006	 -758454	 416437	 464294	 1811.39	 -717391	 805453	 -15805.7	 -15855	 -15924.4	 1.53238	 3.28492	 -32.3883	 
51.35	 1.29861e+006	 1.37359e+006	 1.48575e+006	 758309	 827158	 929245	 785592	 -465739	 -493907	 -9949.99	 716444	 -857055	 -1.034e+006	 -1.07542e+006	 -1.10859e+006	 -758142	 414805	 464121	 1677.75	 -715455	 804881	 -15805.5	 -15853.3	 -15924	 4.01048	 8.24252	 -36.3711	 
51.4	 1.29554e+006	 1.37237e+006	 1.48584e+006	 757066	 824788	 929012	 783684	 -465475	 -494171	 -10007.3	 715768	 -857659	 -1.03158e+006	 -1.07444e+006	 -1.10812e+006	 -756899	 413224	 464119	 1536.97	 -713632	 804614	 -15804.6	 -15851.6	 -15923.8	 5.96182	 12.1412	 -42.464	 
51.45	 1.29375e+006	 1.37081e+006	 1.48517e+006	 754561	 822557	 929080	 782560	 -465068	 -494183	 -10065.6	 714931	 -857808	 -1.03019e+006	 -1.07317e+006	 -1.10711e+006	 -754394	 411702	 464264	 1388.92	 -711934	 804609	 -15802.8	 -15850.1	 -15923.9	 5.99598	 12.1983	 -49.8294	 
51.5	 1.29342e+006	 1.36884e+006	 1.48507e+006	 750859	 820534	 928974	 782316	 -464500	 -494381	 -10125.7	 713907	 -858266	 -1.02996e+006	 -1.07159e+006	 -1.10653e+006	 -750692	 410278	 464317	 1234.51	 -710420	 804455	 -15800.2	 -15848.7	 -15923.8	 2.54576	 5.31754	 -55.8911	 
51.55	 1.29358e+006	 1.36654e+006	 1.48476e+006	 746577	 818782	 929021	 782360	 -463796	 -494510	 -10179.5	 712732	 -858582	 -1.03013e+006	 -1.06974e+006	 -1.10581e+006	 -746409	 408984	 464443	 1075.55	 -709144	 804438	 -15797.2	 -15847.5	 -15923.8	 -0.98123	 -1.74818	 -57.8701	 
51.6	 1.28901e+006	 1.36411e+006	 1.48412e+006	 742390	 817188	 929860	 779509	 -463017	 -494523	 -10185.2	 711502	 -858682	 -1.02655e+006	 -1.06779e+006	 -1.10486e+006	 -742222	 407764	 464959	 913.538	 -708007	 805108	 -15794.3	 -15846.4	 -15924.4	 -3.36478	 -6.37879	 -62.8439	 
51.65	 1.28937e+006	 1.36172e+006	 1.48331e+006	 737944	 815647	 930902	 779666	 -462224	 -494476	 -10218.3	 710313	 -858657	 -1.02688e+006	 -1.06587e+006	 -1.10382e+006	 -737775	 406571	 465573	 748.469	 -706915	 805958	 -15791.2	 -15845.3	 -15925.2	 28.7214	 56.8691	 -63.6455	 
51.7	 1.28973e+006	 1.35952e+006	 1.48256e+006	 730157	 814116	 931994	 779813	 -461465	 -494438	 -10239.8	 709239	 -858635	 -1.02722e+006	 -1.0641e+006	 -1.10284e+006	 -729986	 405384	 466206	 578.601	 -705832	 806853	 -15785.7	 -15844.2	 -15925.9	 -28.9065	 -56.7626	 -63.3503	 
51.75	 1.28822e+006	 1.35761e+006	 1.48205e+006	 726097	 812411	 932738	 778822	 -460774	 -494474	 -10235.2	 708336	 -858733	 -1.02608e+006	 -1.06257e+006	 -1.10207e+006	 -725926	 404114	 466660	 410.844	 -704594	 807450	 -15782.9	 -15843	 -15926.4	 -15.6701	 -31.3772	 -60.7798	 
51.8	 1.28507e+006	 1.35573e+006	 1.48181e+006	 725035	 810557	 932997	 776825	 -460057	 -494583	 -10206.7	 707457	 -858951	 -1.02364e+006	 -1.06107e+006	 -1.10152e+006	 -724863	 402777	 466866	 243.115	 -703223	 807630	 -15782.2	 -15841.8	 -15926.6	 -3.2849	 -6.47853	 -54.9943	 
51.85	 1.28084e+006	 1.35085e+006	 1.4816e+006	 724512	 808637	 933192	 774168	 -458280	 -494694	 -10159.5	 705009	 -859169	 -1.02035e+006	 -1.05723e+006	 -1.10102e+006	 -724341	 401417	 467036	 73.8056	 -701788	 807757	 -15781.9	 -15840.4	 -15926.7	 2.69436	 5.57386	 -49.9874	 
51.9	 1.27625e+006	 1.34907e+006	 1.48152e+006	 723122	 806097	 933340	 771290	 -457533	 -494834	 -10100.4	 704210	 -859434	 -1.01677e+006	 -1.05581e+006	 -1.10064e+006	 -722950	 399763	 467178	 -96.5168	 -699808	 807846	 -15780.9	 -15838.7	 -15926.8	 13.7661	 27.4	 -46.3555	 
51.95	 1.27209e+006	 1.34832e+006	 1.48184e+006	 719725	 801121	 933128	 768667	 -457102	 -495099	 -10036.8	 703962	 -859912	 -1.01354e+006	 -1.0552e+006	 -1.10058e+006	 -719552	 396915	 467136	 -266.031	 -695703	 807625	 -15778.5	 -15835.2	 -15926.7	 -6.11805	 -11.9961	 -40.7992	 
52	 1.2682e+006	 1.34732e+006	 1.48232e+006	 717194	 798424	 932836	 766197	 -456559	 -495411	 -9968.39	 703601	 -860462	 -1.01053e+006	 -1.05441e+006	 -1.10066e+006	 -717020	 395216	 467051	 -434.274	 -693566	 807337	 -15776.8	 -15833.3	 -15926.5	 -7.86534	 -15.522	 -35.8588	 
52.05	 1.26408e+006	 1.34615e+006	 1.48263e+006	 715763	 797152	 932731	 763577	 -455924	 -495661	 -9892.22	 703160	 -860889	 -1.00735e+006	 -1.05348e+006	 -1.10063e+006	 -715588	 394241	 467056	 -601.308	 -692658	 807212	 -15775.8	 -15832.4	 -15926.4	 4.34056	 8.72899	 -31.7357	 
52.1	 1.26216e+006	 1.34485e+006	 1.4825e+006	 713572	 795861	 932868	 762288	 -455216	 -495759	 -9827.75	 702665	 -861039	 -1.00592e+006	 -1.05246e+006	 -1.10029e+006	 -713397	 393276	 467180	 -765.208	 -691721	 807299	 -15774.3	 -15831.6	 -15926.5	 4.41827	 8.95633	 -28.0076	 
52.15	 1.26331e+006	 1.3434e+006	 1.48186e+006	 710536	 793923	 933187	 762861	 -454425	 -495682	 -9781.74	 702102	 -860868	 -1.00693e+006	 -1.05132e+006	 -1.0996e+006	 -710360	 392012	 467392	 -924.695	 -690210	 807545	 -15772.1	 -15830.2	 -15926.7	 0.420977	 0.989855	 -24.1847	 
52.2	 1.26546e+006	 1.34179e+006	 1.48098e+006	 707372	 790875	 933594	 764038	 -453547	 -495516	 -9737.87	 701462	 -860529	 -1.00874e+006	 -1.05008e+006	 -1.09875e+006	 -707196	 390223	 467647	 -1079.72	 -687720	 807868	 -15769.9	 -15828.1	 -15927	 -3.70951	 -7.25164	 -20.3816	 
52.25	 1.26673e+006	 1.33959e+006	 1.48004e+006	 704807	 788616	 934005	 764675	 -452432	 -495319	 -9681.59	 700508	 -860125	 -1.00985e+006	 -1.04837e+006	 -1.09789e+006	 -704629	 388847	 467902	 -1230.97	 -685903	 808195	 -15768.1	 -15826.5	 -15927.3	 -5.64428	 -11.1163	 -15.7856	 
52.3	 1.26637e+006	 1.33649e+006	 1.479e+006	 703167	 787736	 934517	 764323	 -450978	 -495076	 -9607.33	 699084	 -859634	 -1.00966e+006	 -1.046e+006	 -1.09699e+006	 -702989	 388175	 468207	 -1379.03	 -685273	 808611	 -15767	 -15825.9	 -15927.6	 -4.70648	 -9.22129	 -12.0138	 
52.35	 1.26548e+006	 1.33428e+006	 1.47802e+006	 702208	 787130	 935062	 763645	 -449782	 -494832	 -9523.68	 698114	 -859140	 -1.00906e+006	 -1.04433e+006	 -1.09616e+006	 -702029	 387660	 468526	 -1523.54	 -684867	 809055	 -15766.3	 -15825.5	 -15928	 -1.23264	 -2.36684	 -9.50063	 
52.4	 1.26469e+006	 1.33356e+006	 1.47731e+006	 701570	 786487	 935388	 763029	 -449054	 -494660	 -9435.75	 697928	 -858773	 -1.00853e+006	 -1.04386e+006	 -1.09556e+006	 -701391	 387148	 468736	 -1663.69	 -684417	 809311	 -15765.9	 -15825.1	 -15928.2	 -7.93643	 -15.6801	 -7.62929	 
52.45	 1.26333e+006	 1.33326e+006	 1.47692e+006	 702325	 785924	 935370	 762060	 -448422	 -494576	 -9338.99	 697946	 -858559	 -1.00756e+006	 -1.04373e+006	 -1.09524e+006	 -702146	 386697	 468772	 -1802.06	 -684026	 809269	 -15766.5	 -15824.7	 -15928.2	 -11.7436	 -23.2248	 -6.43107	 
52.5	 1.26132e+006	 1.33254e+006	 1.47675e+006	 704940	 785478	 935082	 760680	 -447607	 -494550	 -9233.53	 697736	 -858446	 -1.00609e+006	 -1.0433e+006	 -1.09512e+006	 -704761	 386324	 468672	 -1940.39	 -683724	 808994	 -15768.3	 -15824.4	 -15928	 -3.68417	 -7.16206	 -6.31806	 
52.55	 1.25939e+006	 1.33122e+006	 1.47668e+006	 708018	 784937	 934693	 759328	 -446554	 -494540	 -9125.43	 697204	 -858354	 -1.00469e+006	 -1.04242e+006	 -1.09509e+006	 -707839	 385922	 468521	 -2075.27	 -683330	 808632	 -15770.5	 -15824	 -15927.8	 4.31814	 8.84838	 -7.00771	 
52.6	 1.2583e+006	 1.33015e+006	 1.4766e+006	 710105	 783979	 934418	 758454	 -445551	 -494516	 -9020.61	 696799	 -858232	 -1.00398e+006	 -1.04176e+006	 -1.0951e+006	 -709927	 385331	 468427	 -2202.14	 -682563	 808369	 -15771.9	 -15823.3	 -15927.6	 7.94712	 16.0856	 -8.75104	 
52.65	 1.2583e+006	 1.32989e+006	 1.47656e+006	 710676	 782640	 934353	 758217	 -444795	 -494493	 -8921.61	 696822	 -858098	 -1.00417e+006	 -1.04173e+006	 -1.09516e+006	 -710497	 384567	 468437	 -2318.58	 -681456	 808287	 -15772.3	 -15822.4	 -15927.5	 3.16024	 6.58246	 -10.8545	 
52.7	 1.25918e+006	 1.32994e+006	 1.47654e+006	 710520	 781809	 934505	 758474	 -444120	 -494468	 -8827.22	 697010	 -857948	 -1.00507e+006	 -1.04196e+006	 -1.09527e+006	 -710341	 384066	 468555	 -2426.5	 -680785	 808395	 -15772.2	 -15821.8	 -15927.6	 -1.24884	 -2.20592	 -12.7655	 
52.75	 1.26061e+006	 1.32987e+006	 1.47644e+006	 710373	 781987	 934848	 759028	 -443387	 -494404	 -8735.81	 697140	 -857715	 -1.00645e+006	 -1.04209e+006	 -1.09534e+006	 -710194	 384070	 468768	 -2528.27	 -680987	 808668	 -15772.1	 -15821.9	 -15927.9	 -1.19577	 -2.12042	 -13.4703	 
52.8	 1.26245e+006	 1.32969e+006	 1.47621e+006	 710249	 782632	 935443	 759795	 -442610	 -494286	 -8647.1	 697226	 -857374	 -1.00818e+006	 -1.04214e+006	 -1.09535e+006	 -710069	 384312	 469106	 -2624.11	 -681591	 809160	 -15772	 -15822.4	 -15928.3	 -0.437276	 -0.646814	 -14.0751	 
52.85	 1.25983e+006	 1.32946e+006	 1.47591e+006	 710099	 782922	 936166	 757814	 -441803	 -494131	 -8528.93	 697291	 -856958	 -1.00639e+006	 -1.04214e+006	 -1.09534e+006	 -709919	 384386	 469507	 -2714.11	 -681883	 809764	 -15771.9	 -15822.6	 -15928.8	 -2.80824	 -5.34545	 -13.6492	 
52.9	 1.262e+006	 1.32906e+006	 1.47572e+006	 709938	 782651	 936927	 758703	 -440934	 -493996	 -8445.19	 697282	 -856570	 -1.00844e+006	 -1.04201e+006	 -1.09545e+006	 -709758	 384189	 469926	 -2798.66	 -681682	 810400	 -15771.8	 -15822.4	 -15929.3	 19.8038	 39.7922	 -12.9792	 
52.95	 1.26431e+006	 1.32833e+006	 1.47579e+006	 706532	 782224	 937655	 759632	 -439944	 -493934	 -8365.22	 697105	 -856299	 -1.01062e+006	 -1.04161e+006	 -1.09578e+006	 -706350	 383920	 470327	 -2865.02	 -681344	 811009	 -15769.4	 -15822.1	 -15929.8	 -13.194	 -25.9969	 -11.5005	 
53	 1.26449e+006	 1.32738e+006	 1.4762e+006	 705097	 782161	 938499	 759238	 -438868	 -493967	 -8275.71	 696816	 -856190	 -1.01115e+006	 -1.04104e+006	 -1.09641e+006	 -704915	 383833	 470785	 -2934.3	 -681321	 811718	 -15768.4	 -15822.1	 -15930.4	 -21.0302	 -41.873	 -10.8978	 
