t,f1,f2,f3
98.9,1486.7315711792,1514.90620445098,1626.3437763371
98.95,1496.57083412129,1509.79777948853,1620.79689110355
99,1498.13790240011,1506.6031242298,1616.74942829663
99.05,1490.77305017876,1505.63065253193,1614.43889995529
99.1,1476.13019793441,1506.66671922582,1613.5915826508
99.15,1457.68774871441,1508.92205814092,1613.50828610161
99.2,1439.82030743457,1511.23205860303,1613.26591149602
99.25,1426.53770312406,1512.42005045542,1611.9603052292
99.3,1420.58101600535,1511.69551608428,1608.94354107074
99.35,1422.82615821518,1508.82720041867,1603.95782266376
99.4,1431.98378597627,1504.13482575879,1597.19177484647
99.45,1444.9841895349,1498.38980574407,1589.25208074135
99.5,1457.84360572552,1492.63621083904,1581.04736005759
99.55,1466.6108228123,1487.91574895812,1573.55981706828
99.6,1468.25212542287,1484.96247140197,1567.58413412862
99.65,1461.50325576431,1484.04442631335,1563.56328835022
99.7,1447.23812199208,1484.9087661925,1561.47452675919
99.75,1428.16542792906,1486.86150479788,1560.83444134331
99.8,1408.17416738521,1488.94947463304,1560.85290650381
99.85,1391.34452210874,1490.14567848425,1560.63309408343
99.9,1380.91482585762,1489.58456126955,1559.38207459681
99.95,1378.39316872801,1486.82603742721,1556.61836962511
100,1383.26167016393,1481.98442040031,1552.27595061895
100.05,1393.23404429536,1475.72831767934,1546.75904485292
100.1,1404.79438576686,1469.03438265593,1540.80143549629
100.15,1414.07061649504,1462.88825626016,1535.24242814337
100.2,1417.86156599367,1458.07732162224,1530.84736376276
100.25,1414.45940632035,1454.9956999398,1528.10310818483
100.3,1404.01221039132,1453.60772699613,1527.13608872457
100.35,1388.47899406973,1453.41677089961,1527.62346705401
100.4,1371.1279904212,1453.60900717361,1528.88609666053
100.45,1355.71346280816,1453.28079003774,1530.08636635561
100.5,1345.52654118863,1451.65621848968,1530.43600729471
100.55,1342.56296100649,1448.29647228855,1529.40176264286
100.6,1347.02371271667,1443.20400023533,1526.81081740236
100.65,1357.25560335756,1436.82577886927,1522.87047599606
100.7,1370.20011806989,1429.95195752207,1518.11785569173
100.75,1382.19546598545,1423.52189873133,1513.29269067045
100.8,1389.86794324836,1418.36370450787,1509.13183789144
100.85,1391.04492795745,1414.99584039799,1506.17768185086
100.9,1385.28863184995,1413.53130486295,1504.65471033964
100.95,1373.90304528289,1413.65584951482,1504.41435705971
101,1359.5855157249,1414.7023226849,1504.98031937859
101.05,1345.74983001869,1415.82333019643,1505.69535683915
101.1,1335.55736957309,1416.21368868271,1505.91330878408
101.15,1331.19054175947,1415.30630081438,1505.1651807674
101.2,1333.33177271672,1412.90262616518,1503.25754307453
101.25,1340.93654903291,1409.22871064892,1500.30748384328
101.3,1351.59061221565,1404.89413053945,1496.71619619278
101.35,1362.11733088293,1400.70252866636,1493.04023392369
101.4,1369.40599649708,1397.40866225122,1489.83680676827
101.45,1371.25465502017,1395.55137579885,1487.56440800862
101.5,1366.85423413095,1395.2860256159,1486.44153125915
101.55,1357.05950709793,1396.37893703521,1486.41161183194
101.6,1344.15422212711,1398.29285552156,1487.18346171225
101.65,1331.14697059808,1400.29399770309,1488.28842951933
101.7,1320.96710423082,1401.64183232651,1489.22793195957
101.75,1315.73993541718,1401.77263897165,1489.61103653379
101.8,1316.28335960382,1399.94314061176,1489.24520129898
101.85,1321.92510443838,1394.88889889816,1488.18848593881
101.9,1330.73461060016,1391.09324312098,1486.68142519258
101.95,1340.01263198545,1387.66429161156,1485.09016921457
102,1343.93425642633,1384.58825025299,1483.77035881557
102.05,1344.30622847906,1382.47944380248,1482.98376312986
102.1,1343.05799940963,1381.63432641107,1482.84160493935
102.15,1337.5520988882,1381.90415118777,1483.27493204691
102.2,1329.30783120352,1382.70237186284,1484.03518553401
102.25,1320.77306831025,1383.06892047538,1484.81204210472
102.3,1314.34463594497,1382.57997503575,1485.33580734765
102.35,1311.67496487295,1381.70500367061,1485.40816788348
102.4,1312.97350386304,1380.45347863657,1484.99558755037
102.45,1317.07093292526,1378.3845244434,1484.20939401898
102.5,1323.37927375471,1375.45863406057,1483.25400935308
102.55,1331.31850979414,1372.30383878202,1482.34219242571
102.6,1338.38279708034,1369.99913486814,1481.64477496695
102.65,1341.84851438503,1369.19048432927,1481.22720820855
102.7,1340.6552171643,1369.78544513703,1481.03871185937
102.75,1336.05904761605,1371.38416648522,1480.93891876841
102.8,1330.46105059071,1373.47878019256,1480.71605731217
102.85,1325.74596378223,1375.46237815866,1480.159927744
102.9,1323.17489609842,1376.76350372171,1479.18736024316
102.95,1323.59365001256,1377.02765880189,1477.83548330365
103,1327.10698091335,1376.33935210388,1476.26343517358
103.05,1332.84999359742,1375.21957459727,1474.75777931814
103.1,1339.18439537574,1374.24316561645,1473.63108873632
103.15,1344.39279833164,1373.73313325663,1473.10586845911
103.2,1347.44257162791,1373.81545375982,1473.22780034506
103.25,1348.09564911302,1374.61119434136,1473.87313007833
103.3,1346.55983706785,1376.19797548117,1474.79044623996
103.35,1343.41354856379,1378.42293041774,1475.67058613987
103.4,1339.79893945758,1380.816812245,1476.22047125215
103.45,1337.38753607718,1382.78444867443,1476.24410551844
103.5,1337.73672905493,1383.87789619179,1475.72672515828
103.55,1341.41104762831,1383.94812844594,1474.85285842409
103.6,1347.78690960036,1383.13704455923,1473.94470574704
103.65,1355.3825306553,1381.88248432788,1473.44102868214
103.7,1362.39051254063,1380.83261023584,1473.78936276512
103.75,1367.17361435254,1380.62173081339,1475.27987207913
103.8,1368.67651985106,1381.61193317551,1477.93118233138
103.85,1366.90306300064,1383.76767076144,1481.50380448843
103.9,1363.07587583072,1386.6933204859,1485.54319524548
103.95,1359.1436801023,1389.81384717667,1489.49108043531
104,1357.06311663224,1392.54668948798,1492.82100342337
104.05,1358.21221420224,1394.44599059623,1495.19019557029
104.1,1363.10246330701,1395.32004477856,1496.57616572577
104.15,1371.30895231085,1395.26975499686,1497.2563612785
104.2,1381.53186810298,1394.67658368153,1497.71134498412
104.25,1391.83786452963,1394.15035467419,1498.53761839155
104.3,1400.13684370185,1394.37566829492,1500.32114372855
104.35,1404.67094093959,1395.87759071106,1503.45869676159
104.4,1404.62479241861,1398.01634630081,1508.0456345748
104.45,1400.51095601185,1401.53818005311,1513.83349854734
104.5,1394.03645349909,1407.00733153194,1520.2577371983
104.55,1387.69438258694,1412.61376322645,1526.55304858648
104.6,1384.11638688442,1417.45830729522,1531.9635431286
104.65,1385.27616066519,1420.97548568202,1535.96329047147
104.7,1391.79080554423,1422.94650440002,1538.37015485492
104.75,1402.69511271657,1423.59108601426,1539.4172364588
104.8,1415.70814517454,1423.43922752245,1539.72010410854
104.85,1427.92154238217,1423.14456811662,1540.10438063455
104.9,1436.57083646564,1423.78269295622,1541.40048217443
104.95,1439.73576196501,1426.39203802431,1544.20205928651
105,1436.90012525125,1431.06018151791,1548.72791494085
105.05,1429.10192523742,1437.17212844869,1554.75101331014
105.1,1418.72779912603,1443.91507083607,1561.17043198894
105.15,1408.93061582818,1450.5631907428,1567.20614857112
105.2,1402.87969068888,1456.45320047236,1572.83352214316
105.25,1402.87604375824,1460.90775675642,1576.71078153092
105.3,1409.63597253465,1463.48277308987,1578.46780087225
105.35,1422.0927147888,1464.29367669266,1578.34394703287
105.4,1437.63904518677,1463.99340509254,1577.03061024968
105.45,1452.6950354756,1463.51560933428,1575.49005966049
105.5,1463.70728345385,1463.81978950988,1574.6487309487
105.55,1468.15800275968,1465.67216801722,1575.19027703979
105.6,1465.25710979983,1469.51343709717,1577.70964933015
105.65,1456.22350018006,1475.26453984767,1582.31341951879
105.7,1443.90734094712,1482.22525648201,1588.26138564427
105.75,1432.08616819199,1489.24927668719,1594.34724343472
105.8,1424.47235763934,1495.18756617187,1599.37336085743
105.85,1423.75989249129,1499.25638867046,1602.52151214004
105.9,1430.88983422131,1501.18515957221,1603.5127519852
105.95,1444.7331002991,1501.19940661385,1602.50879266505
106,1462.42971109803,1499.91547349215,1600.07769541977
106.05,1480.16776138124,1498.04381882505,1597.17591338762
106.1,1494.09764110809,1496.51708423857,1594.90218598054
106.15,1501.26785843545,1496.39759507163,1594.18207473825
106.2,1500.42665330031,1498.24698662261,1595.50980082578
106.25,1492.38223956421,1502.0517042998,1598.83856180806
106.3,1479.86165705845,1507.275421429,1603.65713620532
106.35,1466.75143871755,1512.99659491705,1609.10081661788
106.4,1457.12738345575,1518.10092899469,1614.06436455283
106.45,1454.1323006232,1521.53908789067,1617.45160832612
106.5,1459.14040080832,1522.62656993559,1618.55074863209
106.55,1471.43578386829,1521.3270530958,1617.28914593632
106.6,1488.4561133294,1518.3278069348,1614.24017662102
106.65,1506.43101032531,1514.72601968891,1610.37867761394
106.7,1521.37002823205,1511.62042242683,1606.75981566558
106.75,1530.11572338561,1509.93484634587,1604.37254134906
106.8,1531.08809362507,1510.23155451615,1603.88533900033
106.85,1524.46750854944,1512.57166062271,1605.41351858773
106.9,1511.63392043369,1516.52073455566,1608.5373996116
106.95,1496.34029693369,1521.23791948439,1612.41810564617
107,1483.02935874252,1525.70231817426,1616.03048953427
107.05,1475.38182682947,1528.95063372037,1618.38877250428
107.1,1475.54998670093,1530.37455717424,1618.83210326718
107.15,1483.58626830445,1529.76971916987,1617.09003572498
107.2,1497.55764495533,1527.40996107101,1613.39067517847
107.25,1514.06397225133,1524.04028177216,1608.46769085657
107.3,1529.02872568177,1520.71432263562,1603.38351444841
107.35,1538.75072558952,1518.48117512568,1599.21254784057
107.4,1540.99419193091,1518.06333104382,1596.73619387797
107.45,1535.60236641977,1519.70300721577,1596.29940448602
107.5,1524.34616117148,1523.09988420345,1597.72330210755
107.55,1510.18713845332,1527.52112092038,1600.37093103022
107.6,1496.59912945888,1532.00566983847,1603.32525473634
107.65,1486.892838128,1535.61857683713,1605.64194066969
107.7,1483.48472903138,1537.66366839624,1606.57419885466
107.75,1487.27570297633,1537.83882453033,1605.7399340064
107.8,1497.39259417273,1536.2899759101,1603.20250110695
107.85,1511.38231188,1533.54593905944,1599.45029543317
107.9,1525.81619208999,1530.36799307571,1595.26200982353
107.95,1537.20591904993,1527.62661161388,1591.56501861935
108,1542.82758279892,1526.07495736393,1589.17806719843
108.05,1541.39798391544,1526.14892531241,1588.59174001016
108.1,1533.4202910269,1527.86686548462,1589.86758319154
108.15,1521.02285609035,1530.77779922036,1592.59235272322
108.2,1507.36478162093,1534.10788376975,1596.02316560172
108.25,1495.71977338042,1536.95810849687,1599.25914358616
108.3,1488.63745629439,1538.53314872088,1601.45552644876
108.35,1487.48164036163,1538.35914628815,1602.06042518292
108.4,1492.15438240185,1536.13664265566,1600.90316275684
108.45,1501.1498696351,1532.09341212904,1598.19362941176
108.5,1511.98102662635,1527.14707377399,1594.49083464953
108.55,1521.67909485864,1522.21738466172,1590.5448117061
108.6,1527.46883196338,1518.1137976439,1587.0989083669
108.65,1527.25455296336,1515.4005418207,1584.71167884658
108.7,1520.68196996862,1514.30910679466,1583.6409611574
108.75,1508.97225751003,1514.66271813142,1583.75285324259
108.8,1494.39138822142,1515.8566635659,1584.54040520804
108.85,1479.91489973459,1517.00745088284,1585.29385209638
108.9,1468.42879428382,1517.28122197071,1585.27989083627
108.95,1461.950157394,1516.17699220689,1583.92575303018
109,1461.1516284305,1513.52487832838,1580.92357230983
109.05,1465.23109346703,1509.48568731998,1576.33612600261
109.1,1472.21354184331,1504.50001894323,1570.57186791216
109.15,1479.57336894648,1499.21120065795,1564.25251503626
109.2,1484.84602401948,1494.40498640274,1558.11155261854
109.25,1486.11571069663,1490.75098432877,1552.76555478087
109.3,1482.41148688523,1488.60897071719,1548.57049739016
109.35,1473.93912885071,1487.9890491665,1545.58561042438
109.4,1462.06120776812,1488.54574886091,1543.54730139778
109.45,1448.99450663201,1489.64636221111,1541.95284330971
109.5,1437.30614289663,1490.51128465911,1540.21333143692
109.55,1429.17134280984,1490.42019582745,1537.83089134261
109.6,1425.8415648666,1488.92318107901,1534.51694377598
109.65,1427.36843183816,1485.92493619786,1530.20616425373
109.7,1432.58117578489,1481.71557218398,1525.11147654334
109.75,1439.41810262061,1476.86645206147,1519.68439068288
109.8,1445.47075747967,1472.03300619737,1514.47894389598
109.85,1448.64704947439,1467.8305741001,1510.02669167122
109.9,1447.67280307179,1464.6783892709,1506.65058040787
109.95,1442.32072487181,1462.72295880543,1504.40144338596
110,1433.48682632343,1461.81346807783,1503.0869697561
110.05,1422.88517984686,1461.54327029994,1502.35515021307
110.1,1412.52919553691,1461.31364463867,1501.75907650883
110.15,1404.32438239618,1460.45194815237,1500.84771202978
110.2,1399.64681238383,1458.46097592302,1499.35382766596
110.25,1398.9917534613,1455.10492409986,1497.18800056064
110.3,1401.80037287358,1450.49576254471,1494.44846414728
110.35,1406.66495987168,1445.09371760396,1491.40323373172
110.4,1411.71787406716,1439.5148632397,1488.35807609366
110.45,1415.0208006174,1434.40232790253,1485.64047577883
110.5,1415.15966313588,1430.24848316857,1483.50865216722
110.55,1411.59977767748,1427.28849285447,1482.07340897358
110.6,1404.82754172271,1425.44865610933,1481.2413526726
110.65,1396.13683171269,1424.36549180721,1480.73137021103
110.7,1386.23390822708,1423.55940343388,1480.23290028743
110.75,1377.75572733842,1422.54212198125,1479.48080067145
110.8,1373.34172558478,1420.91092090163,1478.30166230281
110.85,1372.15388141619,1418.45403735059,1476.64883706972
110.9,1373.72930502183,1415.21208549003,1474.58739488183
110.95,1377.14793445826,1411.49877613864,1472.18947925312
111,1381.00398764388,1407.78500563595,1469.6916341722
111.05,1383.79869902834,1404.5711480266,1467.43950876343
111.1,1384.23480051661,1402.25297932706,1465.6533049702
111.15,1381.56014501899,1400.98205164684,1464.40976481958
111.2,1376.4089218599,1400.65120156936,1463.65469222163
111.25,1370.24111515564,1400.95316962893,1463.23343885414
111.3,1364.21238338524,1401.43446938681,1462.90041229217
111.35,1359.31739202083,1401.6385920531,1462.39394969977
111.4,1356.44891588447,1401.25264261654,1461.54397114446
111.45,1356.17961530273,1400.14640385878,1460.34704934823
111.5,1358.38650929003,1398.42706195189,1458.99070040607
111.55,1362.09507118002,1396.40575308964,1457.74404753225
111.6,1365.89484640587,1393.81709098698,1456.81802189249
111.65,1368.43916065119,1390.08933438602,1456.30442206248
111.7,1368.8730359433,1389.03153129151,1456.15402056629
111.75,1366.98909625648,1388.96396954066,1455.67459599991
111.8,1363.21465642673,1389.23050968565,1455.94043059969
111.85,1358.52131655977,1389.58250234028,1456.62724158074
111.9,1354.25775845808,1389.67851469476,1457.07436841455
111.95,1351.70016519587,1389.18639671044,1457.11182883103
112,1351.47083921357,1387.80328876032,1456.70585393572
112.05,1353.38648009205,1385.22054309852,1455.92178281978
112.1,1356.68527219693,1381.89762152188,1454.91498590489
112.15,1360.28351738389,1379.07924024751,1453.85003710484
112.2,1363.02180457179,1377.22330581997,1452.9728470855
112.25,1363.92056152814,1376.10089013403,1452.74408532411
112.3,1362.50976100045,1375.48784237116,1453.28644864381
112.35,1358.97754952836,1375.38545154723,1454.23246774319
112.4,1354.19579943425,1375.9371820877,1455.11666400498
112.45,1349.50520436107,1376.83506496269,1455.57451872493
112.5,1346.26541916826,1377.40995398625,1455.48528372115
112.55,1345.50177797686,1377.18116561182,1454.80883122334
112.6,1347.24885506716,1376.08300400624,1453.51880628704
112.65,1348.57272861813,1374.32054090648,1451.74236425702
112.7,1353.765602239,1372.19719102603,1449.78919178922
112.75,1359.66169543955,1370.16750161398,1448.09403946478
112.8,1363.48748649678,1368.83181067015,1447.03590914188
112.85,1364.32608490599,1368.75403741495,1446.83428501304
112.9,1362.07946972648,1370.06664800361,1447.51406751327
112.95,1357.46238874517,1372.35415840204,1448.93165520536
113,1351.86905728638,1374.91557585035,1450.72826940742
113.05,1346.67100255068,1377.09772716323,1452.34295391839
113.1,1343.35733384458,1378.47522298452,1453.23093968273
113.15,1344.18990857929,1378.81880537029,1453.08567093539
113.2,1350.02562108406,1378.07466976524,1451.93226219801
113.25,1359.33056818815,1376.48641801621,1450.13167859746
113.3,1369.60163125407,1374.58611493891,1448.25013877751
113.35,1378.60669201004,1373.02960689911,1446.91361393551
113.4,1384.89754760394,1372.37592043587,1446.65689518779
113.45,1387.50347498567,1372.97907116832,1447.8097270519
113.5,1385.9424365992,1374.96460373526,1450.41058026792
113.55,1380.88634136082,1378.13149268482,1454.14148575429
113.6,1374.33419001501,1381.92223114262,1458.4197613432
113.65,1368.84005708618,1385.52960631478,1462.55946299869
113.7,1366.61657001431,1388.1487370341,1465.91957501295
113.75,1369.01616088386,1389.26432573589,1468.03335252309
113.8,1376.3831405376,1388.84741432688,1468.77207309322
113.85,1387.93345800351,1387.34277645816,1468.42362775996
113.9,1401.62428723944,1385.46425478595,1467.60273877795
113.95,1414.42997121331,1384.03277180325,1467.13074456378
114,1423.35106429935,1383.83028331609,1467.85288363891
114.05,1426.47713378671,1385.24292621945,1470.32823797325
114.1,1423.51437740129,1387.04837970964,1474.68882464215
114.15,1415.80304354084,1391.12637594126,1480.59820337587
114.2,1405.85427219573,1396.72249423136,1487.33606690559
114.25,1396.77512411344,1402.21023450785,1493.96323642867
114.3,1391.56478021561,1406.77193515837,1499.57012466439
114.35,1392.31284574926,1409.79378761993,1503.50475497183
114.4,1399.588187004,1411.02224275976,1505.58059576954
114.45,1412.2273863807,1410.67192369756,1506.09367149856
114.5,1427.62723052276,1409.27591320518,1505.72519321945
114.55,1442.43092794558,1407.69738493694,1505.41248412945
114.6,1453.29203089252,1407.40033134976,1506.11317883887
114.65,1457.76866309927,1409.5167447558,1508.56050990773
114.7,1454.99371557217,1414.06344897454,1513.08108376667
114.75,1445.98959750125,1420.35560079686,1519.46069696391
114.8,1433.55034475715,1427.50185888675,1526.97356397426
114.85,1421.49019452938,1434.67390236803,1534.55842720959
114.9,1413.61433408605,1441.04319247112,1541.10668513592
114.95,1412.73407152663,1445.75573671354,1545.79918636912
115,1419.86260941803,1448.32461679936,1548.2118564968
115.05,1433.90982658433,1448.91304744375,1548.46363127983
115.1,1452.03787000565,1448.26658437567,1547.27425492666
115.15,1470.28448945832,1447.42499969762,1545.69739671366
115.2,1484.52449644479,1447.42836503073,1544.8529229575
115.25,1491.63056050086,1449.14920879924,1545.66705327087
115.3,1490.35326452557,1453.13575274916,1548.62781744706
115.35,1481.55635549969,1459.3354522402,1553.69282736192
115.4,1468.04587057657,1466.9371128048,1560.23823475728
115.45,1453.9019702934,1474.64344550155,1567.19208991132
115.5,1443.46138377331,1481.15642552045,1573.34804378564
115.55,1440.16120864317,1485.5778972559,1577.64031900965
115.6,1445.5958876642,1487.57518385206,1579.43834490729
115.65,1459.08088101969,1487.3775756988,1578.74341167341
115.7,1477.83772254389,1485.71212141022,1576.14714628088
115.75,1497.68377694074,1483.68020061568,1572.72969732978
115.8,1514.12499133574,1482.47402020613,1569.768950571
115.85,1523.52781036975,1483.03794342114,1568.40073317675
115.9,1524.01731704085,1485.83481340667,1569.33720512974
115.95,1515.98674859768,1490.75496799399,1572.64723054484
116,1502.02857087688,1497.16160580377,1577.76175666638
116.05,1486.30670602709,1504.03633333206,1583.64040760456
116.1,1473.4545780971,1510.1753763383,1589.03543222333
116.15,1467.3342166402,1514.22642586324,1592.76813031563
116.2,1469.79598821908,1515.39878154037,1594.0416508432
116.25,1480.32765018549,1513.96292244334,1592.70756632198
116.3,1496.97413702061,1510.74210327061,1589.28706579097
116.35,1516.0149906288,1506.9452151227,1584.79903283638
116.4,1532.98265098134,1503.88948959874,1580.50857076984
116.45,1543.95293013451,1502.68267510507,1577.62381773501
116.5,1546.58725136989,1503.9318146407,1576.98217411094
116.55,1540.6755751511,1507.54769385531,1578.8057379759
116.6,1528.15793183299,1512.78172824139,1582.6814451855
116.65,1512.54701986308,1518.48068394418,1587.64080078553
116.7,1498.10922144852,1523.47155208777,1592.41855475637
116.75,1488.96385810769,1526.80737386293,1595.81811902933
116.8,1487.85672885308,1527.86705424355,1596.98720767692
116.85,1495.42746169994,1526.52584493857,1595.65718208161
116.9,1509.99242465573,1523.23115371313,1592.16546947253
116.95,1528.08828084191,1518.97348593939,1587.37579730306
117,1545.55553425067,1515.03929810454,1582.48011954106
117.05,1558.52470705127,1512.62203129417,1578.6729773087
117.1,1564.27854327369,1512.49034936416,1576.82890083564
117.15,1561.92718843698,1514.81225559121,1577.31336037248
117.2,1552.63211150594,1519.13700725522,1579.92005761704
117.25,1539.25662428662,1524.50415157819,1583.90657121275
117.3,1525.58987169289,1529.69402782492,1588.1833241223
117.35,1515.36392148862,1533.55609697057,1591.59020945935
117.4,1511.29935477915,1535.35659416007,1593.23977922906
117.45,1514.53352758649,1534.89690289982,1592.70666576463
117.5,1524.41275215152,1532.53391730708,1590.15332456827
117.55,1538.59521564654,1529.03637848101,1586.24762789923
117.6,1553.655501437,1525.39241403572,1581.96124519926
117.65,1565.9171705969,1522.62333285827,1578.34673292967
117.7,1572.51794378753,1521.54191588532,1576.26635832669
117.75,1572.06900729656,1522.55001630509,1576.19778997218
117.8,1564.64109704521,1525.48937533964,1578.10736634097
117.85,1551.66215602385,1529.67135209309,1581.45675915802
117.9,1536.52362220489,1534.10377572293,1585.38174975821
117.95,1522.92524846269,1537.73750239425,1588.90433116615
118,1513.86987264373,1539.74003844105,1591.18748853671
118.05,1511.00450949095,1539.66293998127,1591.69806465595
118.1,1514.41572577305,1537.54932930738,1590.3363906604
118.15,1522.64418431134,1533.96276937013,1587.5061555199
118.2,1533.06322174738,1529.75469742961,1583.91975296529
118.25,1542.5056887176,1525.82986637391,1580.39600906852
118.3,1548.09179556656,1522.95840803264,1577.68871729207
118.35,1548.15641212268,1521.60249772473,1576.28654692952
118.4,1542.50068178073,1521.66796389812,1576.30337367389
118.45,1532.30730555914,1522.62329496225,1577.44971359013
118.5,1519.6964028291,1524.01237699569,1579.11859731306
118.55,1507.20500163821,1525.12057088179,1580.55679319356
118.6,1497.38161915357,1525.23501692536,1581.03870821121
118.65,1492.11650221088,1523.91050057076,1580.07339211584
118.7,1492.10444587598,1521.0518913643,1577.48194901769
118.75,1496.7006795073,1516.92258545222,1573.43091754565
118.8,1504.14495740817,1512.07794807265,1568.41513889532
118.85,1512.04381973489,1507.15882484171,1563.09439405867
118.9,1517.96126563286,1502.79632899155,1558.12530644156
118.95,1520.03590418389,1499.56018693665,1554.04120533497
119,1517.40826378119,1497.70430353874,1551.08135557331
119.05,1510.40770682353,1497.05573194576,1549.14811180441
119.1,1500.45125379019,1497.12265347041,1547.88815269974
119.15,1489.54418231307,1497.25990615936,1546.76655430196
119.2,1479.78573430921,1496.88933710049,1545.2119898965
119.25,1472.80018834462,1495.61837542677,1542.77238127906
119.3,1469.36711305307,1493.30025562998,1539.23512101419
119.35,1469.38928789414,1490.05626933438,1534.66806084601
119.4,1471.89877036203,1486.23240485694,1529.39662956671
119.45,1475.26593543648,1482.31145085133,1523.93871335378
119.5,1477.69428219201,1478.76726426756,1518.84992692157
119.55,1477.67208417712,1475.9372806101,1514.56555267806
119.6,1474.35024499275,1473.95219330722,1511.30217240613
119.65,1467.75257842722,1472.75131505653,1509.06095549884
119.7,1458.70068785512,1472.05267512161,1507.60975927
119.75,1448.60255958945,1471.38501991137,1506.51946137564
119.8,1439.08462231406,1470.26497340174,1505.31747777828
119.85,1431.58283874728,1468.34817170788,1503.61584314092
119.9,1426.93984020178,1465.51252849618,1501.20150001661
119.95,1425.17546924507,1461.85339066858,1498.06595357439
120,1425.54631582461,1457.66859334502,1494.43133916236
120.05,1426.86768794248,1453.33900514208,1490.66693938184
120.1,1427.86376060566,1449.22191352916,1487.18078609715
120.15,1427.44361828139,1445.59464869091,1484.32013134035
120.2,1425.03939579737,1442.57613973701,1482.24977638158
120.25,1420.70188815137,1440.08804567149,1480.89311627044
120.3,1415.07946834025,1437.88278073533,1479.96665048844
120.35,1409.25874209805,1435.66821669813,1479.12507477976
120.4,1404.38183234414,1433.16268186734,1478.03785269554
120.45,1401.32874119409,1430.13509741939,1476.43135712778
120.5,1400.45820544098,1426.54038228617,1474.21491009662
120.55,1401.55734228258,1422.52678242199,1471.49532465324
120.6,1403.85071092063,1418.41090322337,1468.54742111972
120.65,1406.23537019408,1414.58369529943,1465.71142866394
120.7,1407.62474990972,1411.37891172855,1463.28394757805
120.75,1407.22661930953,1408.99273932587,1461.44885268501
120.8,1404.81794595562,1407.42567286791,1460.216307477
120.85,1400.82561449456,1406.51021361814,1459.43555651781
120.9,1396.20251567932,1405.925340424,1458.80956896328
120.95,1392.09343337676,1405.26680734858,1457.97546077807
121,1389.4785692685,1404.18839165796,1456.65216021086
121.05,1388.87867227948,1402.52037027666,1454.7525984198
121.1,1390.20609725626,1400.29908565942,1452.37675573919
121.15,1392.74962568205,1397.74775380501,1449.7758446779
121.2,1395.29607582705,1395.25641829035,1447.33427011644
121.25,1396.50796256311,1393.25173099927,1445.44429792241
121.3,1393.44042587658,1392.09361799839,1444.40619766601
121.35,1387.57674486444,1391.91791058182,1444.28336318199
121.4,1381.75481695516,1392.60856921248,1444.91383719013
121.45,1374.61613482418,1393.24791589197,1445.91487237326
121.5,1367.46860197613,1391.90660612055,1446.79294243604
121.55,1362.0103866877,1392.14641606376,1447.11961082903
121.6,1359.47426343879,1391.93656740405,1446.596601699
121.65,1360.25901479762,1390.39629215801,1445.17187934013
121.7,1363.53809206372,1387.69212391265,1443.05338342911
121.75,1367.56471174927,1384.2973357563,1440.699004237
121.8,1371.31413955083,1380.82335185873,1438.68558529094
121.85,1373.96636682212,1377.78539888996,1437.54237485852
121.9,1373.84822022835,1375.288323835,1437.59655269559
121.95,1369.75156756078,1373.66594298525,1438.88519347695
122,1362.00382907478,1373.72193933583,1441.15996857104
122.05,1352.63050778857,1375.15224862195,1443.85538277968
122.1,1344.43501796315,1376.68389171714,1446.26392191791
122.15,1339.66984430048,1377.12599138341,1447.70813386519
122.2,1339.56976155653,1375.99245157107,1447.74208639726
122.25,1344.42576905893,1373.56367467318,1446.26261592667
122.3,1353.42030154566,1370.24375363263,1443.55262607168
122.35,1364.53126909885,1366.39736411249,1440.27238813136
122.4,1374.97337354396,1362.63296888034,1437.23674035901
122.45,1382.02976101586,1359.75782572682,1435.18023559275
122.5,1384.00742578667,1358.43065625582,1434.59903092204
122.55,1380.58713744955,1358.8931930146,1435.65011880124
122.6,1372.62623504914,1360.90274839028,1438.06121514659
122.65,1361.9916912299,1363.93950783191,1441.20268752085
122.7,1351.3859933823,1367.3424539864,1444.22326402686
122.75,1343.90129784899,1370.26138119193,1446.26331006416
122.8,1342.09874306626,1371.76191354998,1446.6842234338
122.85,1347.04217406577,1371.21224542378,1445.21857965414
122.9,1357.84508930866,1368.72422969142,1442.10427160519
122.95,1371.74256587243,1365.09888094687,1437.99960839854
123,1382.84162152735,1361.4813280856,1433.86837990629
123.05,1392.35325084382,1358.97719036277,1430.76713935844
123.1,1396.69815927545,1358.38643903625,1429.53966937568
123.15,1393.43288768104,1360.06341880984,1430.59164027541
123.2,1383.53787198475,1363.74747312744,1433.7258577219
123.25,1369.79298358311,1368.66574856142,1438.2742548481
123.3,1355.90962474853,1373.74275417381,1443.28088693686
123.35,1345.62818584438,1377.83288873096,1447.6415140484
123.4,1341.55758065999,1380.07816004716,1450.43650388475
123.45,1344.92306793117,1380.07860770715,1451.18219983057
123.5,1356.20983456118,1377.93282743177,1449.94638703623
123.55,1373.69638235301,1374.26773463092,1447.34409859535
123.6,1392.96037064854,1370.18779871999,1444.40639190056
123.65,1408.90044202917,1367.02391936096,1442.32768626625
123.7,1417.71271903552,1365.47559034523,1442.14783595744
123.75,1417.97667337651,1365.32612969185,1444.51786690676
123.8,1410.38998873623,1369.31084941028,1449.48825565673
123.85,1397.30727021494,1375.36024410108,1456.48613256278
123.9,1382.64523783241,1381.82848630875,1464.44806503062
