t,x,y,z,rx,ry,rz
57.15,-0.260704668531787,-0.480021875919134,0.699586655832164,-0.0081595927304428,0.00382753375316112,0.0051205929737462
57.2,-0.251664162718306,-0.470278367663901,0.724536352599984,-0.00806461823064116,0.00375673164462058,0.00502046228264197
57.25,-0.242404829119486,-0.460012940778031,0.748736244013728,-0.00796202983669745,0.003680070221435,0.00491578856930797
57.3,-0.232929545690068,-0.449245241068854,0.772121233524491,-0.00785183421576942,0.00359493278127004,0.00480680500973227
57.35,-0.223228437240416,-0.437984712403211,0.794639305397169,-0.00773422080589406,0.00349945189163923,0.00469357178286748
57.4,-0.213262987060184,-0.426234373967112,0.816255393758024,-0.00760952767734751,0.003393024541286,0.00457604214879623
57.45,-0.202976484260923,-0.413995318893542,0.836956233042806,-0.00747815164818848,0.00327651955511201,0.00445410779238512
57.5,-0.192329808722229,-0.401272901342058,0.856756132175298,-0.00734047721445119,0.00315211304453521,0.0043277282918087
57.55,-0.1812831733883,-0.388076318889923,0.8756720986127,-0.00719683916519276,0.00302277266269595,0.00419696707233198
57.6,-0.169825075109074,-0.374417731973824,0.893737505162523,-0.00704753874424209,0.00289159738130749,0.00406196149136709
57.65,-0.157997037758321,-0.360306378497294,0.910970451112359,-0.00689289021558429,0.00276109213181887,0.00392286231045482
57.7,-0.145851445865617,-0.3457510907801,0.927385720795023,-0.0067331765319977,0.00263259408078321,0.00377979749713592
57.75,-0.133463034626395,-0.330764774195272,0.942975108437,-0.0065685703414519,0.00250599246960617,0.00363295537243668
57.8,-0.120895336282778,-0.31536944571164,0.95769895539604,-0.00639903729586724,0.00237978045082477,0.00348259909710172
57.85,-0.108195673754415,-0.299595060692055,0.971508326683839,-0.00622435263174263,0.00225153149317996,0.00332904810129075
57.9,-0.0953933091520298,-0.283473651688191,0.984353537494499,-0.00604419388204549,0.00211861482698361,0.00317264045527987
57.95,-0.0824907719005452,-0.267035018154085,0.996186094370834,-0.00585829900304192,0.00197896115496798,0.00301364354351047
58,-0.069457321067361,-0.250299388376326,1.00698853155851,-0.00566659716927087,0.00183170657405991,0.00285222680254636
58.05,-0.0562441385441448,-0.233275428418396,1.01675415306985,-0.00546926218061924,0.00167748254438278,0.00268840908194345
58.1,-0.0428138566076719,-0.215962257491608,1.02549846677395,-0.00526669239103553,0.00151832691237121,0.00252208841956684
58.15,-0.0291153936704869,-0.198354521384363,1.0332665746957,-0.00505935279113905,0.00135724942850711,0.00235312648062001
58.2,-0.0151544825161731,-0.180452702835638,1.04009598812126,-0.00484757946153054,0.00119751281129413,0.00218147436097734
58.25,-0.000964661966144087,-0.162273774240635,1.04602859419471,-0.00463139313672155,0.00104189419373149,0.00200730565108621
58.3,0.0134165258556895,-0.143850215888263,1.05109266529751,-0.00441044021300558,0.000892054466041948,0.00183102205592728
58.35,0.0278986842470552,-0.125229376697522,1.05528938333834,-0.00418411520075857,0.000748197936467762,0.00165319988321954
58.4,0.0424336253102087,-0.10646161963093,1.05860874756377,-0.00395178978144979,0.000609100815044004,0.00147444249328541
58.45,0.0569530833022258,-0.0875880365415571,1.06101117694785,-0.00371306448412006,0.000472481677185647,0.00129521592394176
58.5,0.0714398019471285,-0.0686321321017513,1.06245401971406,-0.0034679891553728,0.000335673206010032,0.00111572406455181
58.55,0.0858909365453198,-0.0495953289462614,1.06290062387934,-0.00321709448002036,0.000196356103287349,0.000935877414631496
58.6,0.100332018891891,-0.0304636642354117,1.06232535656487,-0.00296124380263054,0.000053213308657471,0.000755401468796103
58.65,0.114800503857091,-0.0112227360221606,1.06073037584991,-0.00270138166048792,-0.0000936819089576127,0.000574031879477096
58.7,0.129337505578853,0.00812947102289185,1.05813619974098,-0.00243821550535152,-0.000242844902682982,0.000391714541467677
58.75,0.143977481847933,0.0275735001001798,1.0545837267793,-0.00217206166069499,-0.000391727631437067,0.000208686784639524
58.8,0.158714734936133,0.0470702023509284,1.05012352192358,-0.00190287436398532,-0.00053735158613158,0.0000254154845675441
58.85,0.17352486120943,0.0665740374017743,1.0448009466448,-0.00163038933746717,-0.00067705360376749,-0.000157526960566777
58.9,0.188335818154911,0.086038122807216,1.03864684829081,-0.0013544067758478,-0.000809159878685556,-0.000339620652085853
58.95,0.203094509542971,0.105430350230972,1.03167912033608,-0.00107502242788993,-0.000933406202943605,-0.000520528357471611
59,0.217729702424919,0.124741018941925,1.02388822163787,-0.000792818919404491,-0.00105100453317422,-0.000700211609667338
59.05,0.232185471656144,0.143979496074692,1.01525032917268,-0.000508815627394393,-0.00116430076642501,-0.000878865047791218
59.1,0.246424278232432,0.163162635271937,1.0057301690189,-0.00022425477250146,-0.00127615148308271,-0.00105673298303195
59.15,0.260428309531342,0.182299805781714,0.995290012886628,0.0000597318341609681,-0.0013891854631601,-0.00123394558204513
59.2,0.274236625731894,0.201383531622098,0.983911990120966,0.000342357712325402,-0.00150515156147425,-0.00141042989006805
59.25,0.287893470171517,0.220388932380605,0.971586792189768,0.000623246254845816,-0.00162449026422178,-0.00158593733730862
59.3,0.301443276383586,0.239281179919518,0.958336534939281,0.000902343461235151,-0.00174624610835699,-0.00176007585300369
59.35,0.314903543417876,0.258019430721446,0.944203456762061,0.00117975541260532,-0.00186831977694898,-0.00193237409353546
59.4,0.328268332953648,0.276565398096301,0.9292356010736,0.00145553614435,-0.00198801173433712,-0.00210236179739026
59.45,0.341522173099293,0.29489225444374,0.913493228189417,0.00172952547015044,-0.00210275966264655,-0.00226965827335167
59.5,0.354603326224187,0.31298428510218,0.897010576846206,0.00200128649918828,-0.00221081177490704,-0.00243404497129073
59.55,0.367460011642088,0.330837852498749,0.879811412824374,0.00227012214696027,-0.00231172371029104,-0.00259542942366367
59.6,0.380003359532836,0.34845601899011,0.861903159416986,0.00253525232110392,-0.00240653585956566,-0.00275381990333116
59.65,0.39218025756722,0.365842010337218,0.843265235811679,0.0027959383982798,-0.00249752807651961,-0.00290931620821983
59.7,0.40395078382823,0.382994542896558,0.823867312359436,0.00305168718334789,-0.00258766881714468,-0.00306197359545379
59.75,0.415293524162841,0.399895367470364,0.80367824101604,0.0033023635180109,-0.00267987613232387,-0.00321168172531772
59.8,0.426251840446078,0.416510931110108,0.782676206520463,0.0035481649386336,-0.00277623418953014,-0.00335810668141914
59.85,0.436847331257361,0.432798265644104,0.760867773194867,0.0037894826433145,-0.00287748265930051,-0.00350074605327957
59.9,0.44714946972185,0.448718533269944,0.738278613870417,0.00402666206761917,-0.00298283614347157,-0.00363912326129347
59.95,0.457179111313274,0.464246988438337,0.714956826480744,0.00425983847456462,-0.00309017319433752,-0.00377289824550937
60,0.466954228152204,0.47937238468975,0.6909679616662,0.00448890365373726,-0.00319659223692351,-0.00390192111705111
60.05,0.476476932997344,0.494089813147796,0.66637818320777,0.00471361828559004,-0.00329915797649353,-0.00402614094721112
60.1,0.485686697678254,0.508392013788582,0.6412487843394,0.00493378368184091,-0.0033956567421441,-0.00414550467798011
60.15,0.494539721792392,0.522266902686355,0.615615000928759,0.00514930000965665,-0.00348511711852016,-0.00425994253109463
60.2,0.502954731750563,0.535697421297539,0.589504049884509,0.0053601557847708,-0.00356802528453814,-0.00436932667864025
60.25,0.510887354358922,0.548666393223354,0.562913370187247,0.00556634273432269,-0.00364619002962163,-0.00447354259211144
60.3,0.518289872398732,0.561161267700647,0.53582660246584,0.00576778381947914,-0.00372228292925666,-0.0045725061117317
60.35,0.525158948514935,0.573173242204505,0.508223313928848,0.00596437704319865,-0.00379915634013319,-0.00466615367260962
60.4,0.531513473844371,0.584692432297872,0.480089133605035,0.00615605807264503,-0.0038790532895927,-0.00475439584407437
60.45,0.537393626270102,0.595700111026786,0.451432319148387,0.00634291211479233,-0.0039629642519857,-0.00483706207255144
60.5,0.54286444870322,0.60617057414715,0.422289636667454,0.00652517328810642,-0.00405035526128084,-0.00491391925186591
60.55,0.547952535918448,0.616074686735909,0.392709256201411,0.00670311930937788,-0.00413924994153974,-0.00498472813228395
60.6,0.552697340578155,0.625393293464894,0.362763822986789,0.00687688743129909,-0.0042266689110095,-0.00504938256288044
60.65,0.557088374400045,0.634122940861874,0.332530598442908,0.00704629456883152,-0.00430932906574077,-0.005107972079046
60.7,0.561102830999858,0.642271902672389,0.302083533771742,0.00721084983066973,-0.00438443616850769,-0.00516070891281768
60.75,0.564699551651144,0.649856225263173,0.27148487139949,0.00736983012690464,-0.00445038919388083,-0.00520785727213763
60.8,0.56781672382332,0.656890889467998,0.240761683150119,0.00752246360312784,-0.00450714108778355,-0.00524969595590059
60.85,0.570412828674642,0.66338290719181,0.209932255881025,0.00766813286656975,-0.00455614508116423,-0.00528633938789229
60.9,0.572449184813237,0.669326329958841,0.178977930359266,0.00780650333761272,-0.00459990418560974,-0.00531775011334703
60.95,0.573918522341736,0.674703432633459,0.147889744423335,0.00793755742333793,-0.00464125703952211,-0.00534374504722624
61,0.574853440746297,0.679487856647325,0.116653160575403,0.00806148068715143,-0.00468261687475149,-0.00536403083458924
61.05,0.575290655026757,0.683653224438977,0.0852745989809411,0.00817848232421738,-0.00472529094290762,-0.00537837653346944
61.1,0.575292185698921,0.687183295266873,0.0537809162020331,0.00828858296432753,-0.00476908121893358,-0.00538664485626781
61.15,0.574903160935862,0.690075009500036,0.0222253924301152,0.00839145856965294,-0.00481227071772441,-0.0053888981461453
61.2,0.574160638516177,0.692345600790636,-0.00932463040039688,0.00848643935263989,-0.00485199500491175,-0.00538542354467044
61.25,0.573065161874893,0.694022668680883,-0.0407882397232018,0.00857263753411104,-0.00488494954390303,-0.00537666220126494
61.3,0.571591853908515,0.695135070818385,-0.0720816804555924,0.00864921877687078,-0.00490820849964681,-0.00536304468865528
61.35,0.569700188021407,0.695697741711683,-0.103151481463448,0.00871567752884798,-0.0049199441284438,-0.00534480411301634
61.4,0.567336750909304,0.695703042919913,-0.13395264777914,0.0087719618141375,-0.00491990039049275,-0.00532189471181515
61.45,0.564466463526798,0.695129746812051,-0.164480560447898,0.00881839144687149,-0.00490945368734835,-0.00529407503620298
61.5,0.561040751711848,0.693949460637782,-0.194741041877812,0.00885541783900768,-0.0048912157297033,-0.00526103937430808
61.55,0.557060254621033,0.692144719086094,-0.224755373817761,0.00888337043889567,-0.00486831673066445,-0.00522256917600148
61.6,0.5525432762688,0.68970936393921,-0.254543963852111,0.00890231612755242,-0.00484350670081442,-0.00517861448995999
61.65,0.547542430673245,0.686654244228928,-0.284103875416278,0.00891210218866835,-0.00481840844729173,-0.00512927113475955
61.7,0.542135158584884,0.68299817226231,-0.313413053998826,0.00891242933318334,-0.00479310738650994,-0.00507476163987977
61.75,0.536373442717233,0.678758487646944,-0.342421662476688,0.00890299481628534,-0.00476611377523275,-0.00501531488779879
61.8,0.530304384056606,0.673946170160127,-0.37106464441549,0.00888364791134015,-0.00473474881231101,-0.00495106823592876
61.85,0.523937203201938,0.668561361323781,-0.399268934299268,0.00885444520192213,-0.00469580524580467,-0.00488208821622073
61.9,0.517254680434369,0.662602541432786,-0.426960729919351,0.0088156374220316,-0.00464638691125957,-0.00480838107695342
61.95,0.510223684282409,0.656069503822789,-0.454082260935806,0.00876755904656643,-0.0045846525910346,-0.0047299385103596
62,0.502791110379399,0.648960385823134,-0.480596585722711,0.00871055079870317,-0.00451037438003603,-0.00464671049530289
62.05,0.494906192742763,0.641270712327451,-0.506494403945379,0.00864498502698446,-0.0044251584698679,-0.00455852033464987
62.1,0.486516001449127,0.632995294137537,-0.531786208293645,0.00857123837346288,-0.00433183547041768,-0.00446520773736196
62.15,0.477623826900875,0.624131029854531,-0.556498708059103,0.00848961351313732,-0.00423371044187668,-0.00436665622016493
62.2,0.468251000023892,0.614685881054404,-0.580656357775069,0.00840028731767416,-0.00413372950002227,-0.00426288868177856
62.25,0.4584537545347,0.604672290687274,-0.604267011291764,0.00830329417005967,-0.00403375896033021,-0.00415411103614802
62.3,0.448307628406481,0.594108935038196,-0.627321125974955,0.0081986110668543,-0.00393429411233562,-0.00404057297007611
62.35,0.437866276432282,0.583014177063788,-0.649775357247516,0.00808626935417141,-0.00383423522407683,-0.00392255335227064
62.4,0.427202734650749,0.571400758846163,-0.671578652243119,0.00796636572325159,-0.00373112200962704,-0.00380028926825726
62.45,0.41632836994824,0.55927985591179,-0.692659504680833,0.00783906458411037,-0.00362191368655028,-0.00367385154349698
62.5,0.405251016158865,0.546655137656371,-0.712956508351137,0.00770461038756276,-0.00350385860365442,-0.0035432276465258
62.55,0.393923921808799,0.533529010631404,-0.732416297165305,0.00756332762522333,-0.00337524459294326,-0.00340829268158246
62.6,0.382301756191048,0.519901621334986,-0.751012614094286,0.00741562201632995,-0.00323583226505659,-0.00326890534681068
62.65,0.370341676695409,0.505774297374837,-0.768744634848655,0.00726191805986333,-0.00308694904761031,-0.00312503227151519
62.7,0.357993694441547,0.491150616080984,-0.785627874983842,0.0071026048246203,-0.00293133727173833,-0.00297667760957958
62.75,0.345269285268102,0.476038820282283,-0.801711907470107,0.00693789042366089,-0.00277258163428474,-0.00282395780937155
62.8,0.332168776813782,0.460461357913218,-0.817023983009836,0.0067677477694751,-0.00261428795057757,-0.00266714336201863
62.85,0.318755379425852,0.444451657615144,-0.831599686400388,0.00659186884635653,-0.0024590693275729,-0.00250666288547842
62.9,0.305084892308181,0.428051979122712,-0.845443860936492,0.00640975853930297,-0.00230790370815719,-0.00234302413093704
62.95,0.291234590613669,0.411299628867514,-0.858529430373203,0.00622101737735524,-0.00216000670645805,-0.00217666814309637
63,0.277265343094235,0.394216713328379,-0.870827216636605,0.00602554758716865,-0.00201313752915541,-0.00200783204238863
63.05,0.26320477227975,0.376807290969448,-0.882272161401136,0.00582369041551852,-0.00186431470010127,-0.00183652008741717
63.1,0.249054785631579,0.359061219812231,-0.892806498060004,0.00561612818142265,-0.00171063577165612,-0.00166264061348965
63.15,0.234792155194521,0.340966503295319,-0.902383889600969,0.0054036370327994,-0.00155014080888314,-0.00148603559849567
63.2,0.220370036456017,0.322518713201874,-0.910988105736358,0.00518677666183326,-0.00138246982017086,-0.00130663425188072
63.25,0.205738795952397,0.303735054336072,-0.918628280404181,0.00496573221305133,-0.00120898569822553,-0.00112459881945208
63.3,0.190864999103553,0.284647954091228,-0.925337940573566,0.00474027906257886,-0.00103248261045986,-0.000940254002263791
63.35,0.175725600425289,0.265303568413888,-0.931161842932948,0.00450995309246117,-0.000856507973485115,-0.000754094845504902
63.4,0.160353693084085,0.245746631255814,-0.936142740819207,0.00427427164934693,-0.000684523892218701,-0.000566645750802418
63.45,0.14479704596787,0.226015702174083,-0.940326679225269,0.00403294137829541,-0.000519120784336453,-0.000378347797764939
63.5,0.129136154910205,0.206135999410262,-0.94372470864619,0.00378597474095751,-0.000361409691533587,-0.000189496365915059
63.55,0.1134421796704,0.186118624333702,-0.946336250787926,0.00353375675696619,-0.000210716393120071,-0.000000237190245326591
63.6,0.0977800277249252,0.165965943794797,-0.948124313248659,0.00327688450345859,-0.0000648271483792533,0.000189458911149295
63.65,0.0821748723744875,0.145670287791884,-0.949044315378799,0.00301609447447245,0.0000794080129228568,0.000379733449564681
63.7,0.0666401704176955,0.125231488427784,-0.949041431556175,0.00275205244330425,0.000225168242925355,0.000570665453509273
63.75,0.0511672198879509,0.104659975942321,-0.948077001954797,0.00248515784600659,0.000374748370341963,0.000762242496238821
63.8,0.0356919331587879,0.0839829868173658,-0.946136213656011,0.00221562930252157,0.000528947441810791,0.000954210632347144
63.85,0.0201789159113619,0.0632385068545149,-0.943221584986805,0.00194347920468688,0.000686764720445347,0.00114616627189803
63.9,0.00457731665922889,0.042465055407912,-0.939377885538757,0.00166870549301401,0.000845566120431926,0.00133768083184034
63.95,-0.0111203411004679,0.0216993811547805,-0.934651705769522,0.00139139141970827,0.00100177926695096,0.00152834653344765
64,-0.0268933358513057,0.000962655667480217,-0.929108703455515,0.00111177197590016,0.00115200233875742,0.00171796783003058
64.05,-0.0426900910899519,-0.0197315804413223,-0.922788847727251,0.000830288345918008,0.00129389470969799,0.00190643637154915
64.1,-0.0584290850507174,-0.0403752013849856,-0.9157092955978,0.000547496033156125,0.00142681347028944,0.0020937564166067
64.15,-0.0740185414045902,-0.0609605929321289,-0.907869408219206,0.00026395881386948,0.00155185517599421,0.00227988642636711
64.2,-0.0893711433545952,-0.0814699712198452,-0.899238527759646,-0.0000198488965446556,0.00167154556258603,0.00246469731627886
64.25,-0.104453930377737,-0.101888693444028,-0.889779257485191,-0.000303433937852791,0.00178930924530999,0.00264811012764661
64.3,-0.119248770303892,-0.122203531454033,-0.879439704449251,-0.000586274142449356,0.00190853778287513,0.0028300206294074
64.35,-0.133786000467702,-0.142401148549516,-0.868182289724018,-0.000867830587567911,0.00203172148087139,0.00301034570898221
64.4,-0.148112464639796,-0.162468839221355,-0.855999010802705,-0.0011476393297867,0.0021597758343046,0.00318896895291005
64.45,-0.16228859553562,-0.182384432663891,-0.842909948108979,-0.0014253841852584,0.00229185198483977,0.00336565303131913
64.5,-0.176358343506857,-0.202119369754712,-0.828956666406825,-0.00170085693620328,0.00242562997102199,0.00354011094226734
64.55,-0.190344965153946,-0.221642821364521,-0.814190604767731,-0.00197394951183405,0.00255783929017908,0.00371199299158569
64.6,-0.20422453567071,-0.240920227690462,-0.798680744800062,-0.00224457872975855,0.0026851113172284,0.00388089565915111
64.65,-0.217953557934123,-0.259923909329769,-0.782482508379698,-0.00251266126795829,0.00280485783360895,0.00404649434862933
64.7,-0.231452826019918,-0.278631389762392,-0.765631847971645,-0.00277797875083726,0.00291604068257509,0.00420858098186695
64.75,-0.244624433433396,-0.297032078602122,-0.748134186543009,-0.00304013568678698,0.00301958984536544,0.00436708483812265
64.8,-0.257397966186135,-0.315124283204884,-0.729968239011999,-0.0032985163934605,0.00311813312460838,0.00452207663813773
64.85,-0.269713004557164,-0.3329140641168,-0.711099649366538,-0.00355237390484454,0.00321530932235482,0.00467369789320793
64.9,-0.281562861668689,-0.350410417872944,-0.691493573062527,-0.00380096963250626,0.00331478251302323,0.00482209004481588
64.95,-0.292969662560045,-0.367611032833222,-0.671115414269387,-0.00404382291276963,0.00341926787042434,0.00496725937614685
65,-0.303970733276313,-0.384494076572981,-0.649960116227798,-0.00428088375940493,0.00352983273320893,0.00510891462665525
65.05,-0.314640857748052,-0.40101506935653,-0.628055668032289,-0.00451256417483534,0.00364556062898677,0.0052465230869468
65.1,-0.325034892063059,-0.417116945664242,-0.60545743651523,-0.00473956948151818,0.00376380916417693,0.00537938983672654
65.15,-0.335185849920556,-0.432747077456372,-0.58223848657164,-0.00496256140358606,0.00388089359966259,0.0055069510648329
65.2,-0.345095220403528,-0.447874359512928,-0.558475542663476,-0.00518184153393374,0.00399304702622577,0.00562888433913986
65.25,-0.354715938867187,-0.462490604632468,-0.534236743600247,-0.00539716856333883,0.00409739502621473,0.00574518337646214
65.3,-0.363980948045481,-0.476612190604493,-0.509567906876079,-0.00560783915901932,0.00419264567201063,0.00585610816104507
65.35,-0.37281154839355,-0.490261618765782,-0.484494757271826,-0.00581296288889748,0.00427943143602776,0.00596195836592125
65.4,-0.38112640553623,-0.50345380311196,-0.459005720943885,-0.00601183230121428,0.00436013877676556,0.00606296287356878
65.45,-0.38887874313283,-0.516186228986257,-0.433073297696388,-0.00620415411084223,0.00443829528389499,0.00615909473610399
65.5,-0.396046980817488,-0.528432540909463,-0.406666252550188,-0.00639009272779687,0.00451760650085752,0.00625009166544691
65.55,-0.402658773989968,-0.540154104037938,-0.379766832186341,-0.00657018274642806,0.00460092398149167,0.00633552919752348
65.6,-0.408768555440218,-0.551302214216409,-0.352375464139847,-0.00674513168830801,0.00468943971586338,0.00641489965096083
65.65,-0.414436863910075,-0.561836446794379,-0.32452513988368,-0.00691553233706383,0.00478229248870654,0.00648779950563592
65.7,-0.419736395838839,-0.571729643984855,-0.296274256449994,-0.00708162202256723,0.00487672021176012,0.0065540165644183
65.75,-0.424707751914546,-0.580975948521427,-0.267709057840878,-0.0072431489985269,0.00496871162971084,0.00661361732435244
65.8,-0.429377476864543,-0.589591649176706,-0.238926072996469,-0.00739943701967085,0.00505405456494193,0.00666690969642504
65.85,-0.433700294590276,-0.597603044301187,-0.210006138437577,-0.00754960818538535,0.00512941264605529,0.00671434928138399
65.9,-0.437620848641687,-0.605036183209089,-0.18100772942153,-0.00769285294215013,0.00519321197003805,0.00675637722865103
65.95,-0.441040377548925,-0.611900757958903,-0.151956986647178,-0.0078286845525434,0.00524600961108087,0.00679322873879618
66,-0.443889836052107,-0.618186796341069,-0.122845208801502,-0.00795702601263856,0.00529026177104007,0.00682490995537837
66.05,-0.446113175817044,-0.623866363805872,-0.09365314570012,-0.0080781821267362,0.00532965681931731,0.00685117332089655
66.1,-0.447687316763377,-0.628905311371382,-0.0643515536615269,-0.00819262008457047,0.00536808076639873,0.00687167755366873
66.15,-0.448653411260986,-0.633274610775905,-0.0349194354283811,-0.00830067991118626,0.00540853585785047,0.0068861459841019
66.2,-0.449063307068223,-0.636964033234653,-0.00536098201975865,-0.00840239595466324,0.00545229908127302,0.00689447260089733
66.25,-0.44900411918013,-0.639975209534016,0.0242916762191925,-0.00849742504836389,0.00549847166191477,0.00689675294337821
66.3,-0.448558557572425,-0.642324197134145,0.0539674125064094,-0.0085851689283272,0.00554415705134912,0.00689325341860163
66.35,-0.447788053610239,-0.644031655064108,0.0835734643951158,-0.00866492024751392,0.00558516352721814,0.00688434215141338
66.4,-0.44672016148948,-0.645115656027095,0.113018827730287,-0.00873599755957091,0.0056170476208726,0.00687039693578337
66.45,-0.445337414561138,-0.645594815246604,0.142217312698882,-0.00879783275982664,0.0056362563655542,0.00685175688918523
66.5,-0.443567088761854,-0.645480075353329,0.17110418000453,-0.00885001094861134,0.0056410520067399,0.00682864984689955
66.55,-0.441325555229235,-0.64477761768831,0.199648964027662,-0.00889232296566744,0.00563198257781484,0.00680114338807495
66.6,-0.438527242459053,-0.64348432020958,0.227855017890206,-0.0089247609570133,0.00561169794236914,0.00676914382343719
66.65,-0.43512028632452,-0.641413492459977,0.2557529132268,-0.00893457522264995,0.00558421522002237,0.00673242963579759
66.7,-0.43107556180054,-0.638987905884738,0.283375559416391,-0.00895438240582548,0.00555382397629031,0.00669072300364584
66.75,-0.426431735417943,-0.63592948221209,0.310750378086905,-0.00896512714139295,0.00552392177381467,0.00664377856859569
66.8,-0.421241259148744,-0.63223239230459,0.337880361718629,-0.00896701003749658,0.0054961128494307,0.00659152030410491
66.85,-0.415609862003288,-0.62790523190861,0.364734979809501,-0.00895998407496633,0.00546974748687105,0.00653407719000522
66.9,-0.409644684671564,-0.62270481913782,0.391253948828982,-0.00892435164239713,0.00544202876110282,0.00647174156894635
66.95,-0.403407124619883,-0.617097151602908,0.417340011320377,-0.00889194073856125,0.00540874358693804,0.00640485768966996
67,-0.396939090168735,-0.610933581000239,0.442907888291736,-0.00884935540294429,0.00536536112454511,0.00633369873111056
67.05,-0.390225660947059,-0.604233635688427,0.467866716892577,-0.00879630639958261,0.00530821967315335,0.00625840931124997
67.1,-0.383227431105724,-0.597008271493925,0.492161455499502,-0.00873281240349919,0.00523550862819673,0.00617898572999019
67.15,-0.37585642260396,-0.589255930105772,0.515764630461871,-0.00865926792891816,0.00514773958058561,0.00609527666728506
67.2,-0.368035498251309,-0.580961627673594,0.538681691891533,-0.00857641184352507,0.00504764627443397,0.00600698978048487
67.25,-0.359682053705555,-0.572103517064166,0.560955396599866,-0.00848517922491995,0.00493953028312285,0.00591378015762285
67.3,-0.350776925857736,-0.562662515298675,0.582626006275085,-0.00838645268610554,0.00482816644351329,0.00581536278643214
67.35,-0.341348040938836,-0.552633354661356,0.603736330681887,-0.00828082501070899,0.00471759585604875,0.00571161444666756
67.4,-0.331449060918212,-0.542029290614283,0.624302775141302,-0.00816846535604141,0.00461008322506005,0.00560264488463246
67.45,-0.321193133348692,-0.530885394312242,0.644311615850515,-0.0080491422216308,0.00450554058595288,0.00548879583579439
67.5,-0.310666698980226,-0.519245870320326,0.66371877217215,-0.00792243767093449,0.00440160500726614,0.00537053640974971
67.55,-0.299964996789341,-0.507149397119369,0.682445796059909,-0.00778805314793063,0.00429430356111693,0.00524828230901964
67.6,-0.289138449409465,-0.494619738187349,0.700404899979662,-0.00764606659902361,0.00417916918200453,0.00512223012749114
67.65,-0.278190351361474,-0.481654187948599,0.717521182853137,-0.00749706476900137,0.0040524718918779,0.00499227811246881
67.7,-0.267071698603616,-0.468233749086057,0.733740856623136,-0.00734201369760489,0.00391226271646794,0.00485809870055865
67.75,-0.255696906997733,-0.454336670359099,0.749050383691497,-0.00718196808730115,0.00375897076242455,0.00471932854911696
67.8,-0.243992161558524,-0.439951343275424,0.763463314384339,-0.00701776552159818,0.00359531636973305,0.00457575727615572
67.85,-0.231883152758037,-0.425085471043092,0.777029076398786,-0.00684980428463128,0.00342568966978072,0.0044274227204131
67.9,-0.219353686261738,-0.40976744035859,0.789805775190352,-0.00667805013304052,0.00325511832782405,0.00427460036465824
67.95,-0.206410382651379,-0.394033805654518,0.80184860233356,-0.00650215253489896,0.00308807157357202,0.00411771931554105
68,-0.193114437560924,-0.377924736607601,0.813191619087789,-0.00632165156104208,0.00292740598741139,0.0039572602367375
68.05,-0.179579470739215,-0.361477256645037,0.82384290771251,-0.00613616763726418,0.00277364481905189,0.00379367181749172
68.1,-0.165901815759688,-0.344716740556914,0.833773202059305,-0.00594550608954048,0.00262489169844806,0.0036273054623953
68.15,-0.152172347842245,-0.327661830996883,0.842925132134312,-0.00574972315237949,0.00247741703152132,0.00345836432777316
68.2,-0.138448974810401,-0.310319969891971,0.851218787104052,-0.00554908104404802,0.0023267445025259,0.00328690590477087
68.25,-0.124731821407409,-0.2926933579341,0.858580118331361,-0.00534393853442711,0.00216891165555441,0.00311288764226126
68.3,-0.110985741067857,-0.274785883993235,0.864960698315528,-0.00513464737717421,0.00200159751686098,0.00293625138587367
68.35,-0.097142293183109,-0.256604304948372,0.870351738438583,-0.00492141561553616,0.00182482606726953,0.00275700320935388
68.4,-0.0831085055461711,-0.238164364964071,0.874778465999164,-0.00470425979523427,0.00164105549831173,0.00257528532212934
68.45,-0.0688202467868426,-0.21949251770905,0.878296984967737,-0.00448303222650722,0.00145461234157692,0.00239141254669054
68.5,-0.0542433179151303,-0.200622597532896,0.880977780674286,-0.0042574312815537,0.00127062957548867,0.00220581524632443
68.55,-0.0393867260588643,-0.181590710415958,0.882882925368229,-0.00402712817524921,0.00109377798037796,0.00201897781971161
68.6,-0.0243181098503487,-0.162431115479462,0.884070631060911,-0.00379181290221201,0.000927125426190799,0.00183136438480676
68.65,-0.00914254451185981,-0.143172034864373,0.884554441228548,-0.00355126083856737,0.000771418913847024,0.00164337217854765
68.7,0.00603023005922965,-0.123839453351842,0.884317977376156,-0.0033054031485296,0.000624903410063994,0.00145530617976777
68.75,0.0210983935964526,-0.104453583326271,0.883309123018826,-0.00305435450023054,0.000483815217029566,0.00126735673407533
68.8,0.0359999502118669,-0.0850266656699805,0.88144980487823,-0.00279845181202901,0.000343409447732656,0.00107959449239846
68.85,0.0507225123694199,-0.065565376950425,0.878677911847969,-0.00253822974808806,0.000199225319857861,0.000892021653852012
68.9,0.06529067421851,-0.0460722561439519,0.874942667460449,-0.0022743229450303,0.0000483093523383823,0.000704624081269054
68.95,0.0797783522520334,-0.0265520802031294,0.870229616545494,-0.00200737221794389,-0.000110003146018126,0.000517402821847133
69,0.0942645225696592,-0.00701533132233423,0.864564978253632,-0.00173794144780358,-0.000273904049013182,0.000330433832315294
69.05,0.108823776708115,0.0125218400766802,0.857994076672099,-0.00146643425945215,-0.000439557890895776,0.000143868956318464
69.1,0.123497286154433,0.032037837821205,0.850601778780312,-0.00119313364057455,-0.000602056421836862,-0.0000420447024278617
